sentence,entities,character
"It will be the same for you.You are Balon’s
daughter, not his son.And you have three uncles.”,
“Four.”,
“Three kraken uncles.I do not count.”,
“You do with me.",['Balon'],['balon']
"So long as I have my nuncle of Ten Towers, I
have Harlaw.”, Harlaw was not the largest of the Iron Islands, but it
was the richest and most populous, and Lord Rodrik’s power was
not to be despised.",['Rodrik'],['rodrik']
"On Harlaw, Harlaw had no rival.The Kennings and the Myres, once bitter foes,
had long ago been beaten down to vassals.
“My cousins do me fealty, and in war I should command their
swords and sails.","['Harlaw', 'Kennings']",['harlaw']
"In kingsmoot, though …”, Lord Rodrik shook his
head.“Beneath the bones of Nagga every captain stands as equal.
Some may shout your name, I do not doubt it.","['Rodrik', 'Nagga']",['rodrik']
"But not enough.And
when the shouts ring out for Victarion or the Crow’s Eye, some of
those now drinking in my hall will join the rest.I say again, do not
sail into this storm.",['Victarion'],['victarion']
"Your �ght is hopeless.”,
“No �ght is hopeless till it has been fought.I have the best claim.
I am the heir of Balon’s body.”,
“You are still a willful child.",['Balon'],['balon']
"Think of your poor mother.You are
all that Lanny has left to her.I will put a torch to Black Wind if need
be, to keep you here.”,
“What, and make me swim to Old Wyk?”,
“A long cold swim, for a crown you cannot keep.","['Lanny', 'Black Wind']",['black']
"Your father had
more courage than sense.The Old Way served the isles well when
we were one small kingdom amongst many, but Aegon’s Conquest
put an end to that.",['Aegon'],['aegon']
"Balon refused to see what was plain before him.
The Old Way died with Black Harren and his sons.”,
“I know that.”, Asha had loved her father, but she did not delude
herself.","['Black Harren', 'Asha']","['black', 'asha']"
"Dead history is writ in ink, the living
sort in blood.”,
“Do you want to die old and craven in your bed?”,
“How else?Though not till I’m done reading.”, Lord Rodrik went
to the window.",['Rodrik'],['rodrik']
"She eats more than she did when she
�rst came here, and oft sleeps through the night.”,
“Good.”,In her �nal years on Pyke, Lady Alannys could not sleep.
",['Lady Alannys'],['alannys']
"Theon,
my baby, come to Mother.”, Many a time Asha had watched the
maester draw splinters from her mother’s heels of a morning, after
she had crossed the swaying plank bridge to the Sea Tower on bare
feet.","['Asha', 'the Sea Tower']",['asha']
"She would wander the halls at night with a candle, looking for her
sons.“Maron?”, she would call shrilly.“Rodrik, where are you?“I will see her in the morning.”,
“She will ask for word of Theon.”,
The Prince of Winterfell.","['you?“I', 'Theon', 'The Prince of Winterfell']",['theon']
"It seemed as though the northmen fought amongst
themselves.”,
“Crows will �ght over a dead man’s �esh and kill each other for
his eyes.”, Lord Rodrik stared across the sea, watching the play of
moonlight on the waves.",['Rodrik'],['rodrik']
"“Do not go to Old Wyk, Asha.Stay with your mother.We
shall not have her long, I fear.”,
Asha shifted in her seat.“My mother raised me to be bold.If I do
not go, I will spend the rest of my life wondering what might have
happened if I had.”,
","['Old Wyk', 'Asha', 'Asha']","['old', 'asha', 'asha']"
"I am no Gwynesse.”,
That made him wince.“Asha, my two tall sons fed the crabs of
Fair Isle.I am not like to wed again.Stay, and I shall name you heir
to the Ten Towers.","['Gwynesse', 'Fair Isle']",['gwynesse']
"Be content with that.”,
“Ten Towers?”, Would that I could.“Your cousins will not like
that.The Knight, old Sigfryd, Hotho Humpback …”,
“They have lands and seats of their own.”,
True enough.","['Knight', 'Sigfryd', 'Hotho Humpback']","['knight', 'sigfryd', 'hotho']"
"Damp, decaying Harlaw Hall belonged to old Sigfryd
Harlaw the Silverhair; humpbacked Hotho Harlaw had his seat at
the Tower of Glimmering, on a crag above the western coast.","['Harlaw Hall', 'Sigfryd\nHarlaw the Silverhair', 'Hotho Harlaw', 'the Tower of Glimmering']","['harlaw', 'hotho']"
"The
Knight, Ser Harras Harlaw, kept court at Grey Garden; Boremund
the Blue ruled atop Harridan Hill.But each was subject to Lord
Rodrik.“Boremund has three sons, Sigfryd Silverhair has grandsons,
and Hotho has ambitions,”, Asha said.","['Knight, Ser Harras Harlaw', 'Grey Garden', 'Boremund', 'Blue', 'Harridan Hill', 'Sigfryd Silverhair', 'Hotho', 'Asha']","['grey', 'boremund', 'blue', 'sigfryd', 'hotho', 'asha']"
"“They all mean to follow you,
even Sigfryd.That one intends to live forever.”,
“The Knight will be the Lord of Harlaw after me,”, her uncle said,
“but he can rule from Grey Garden as easily as from here.",['Grey Garden'],['grey']
"Do fealty
to him for the castle and Ser Harras will protect you.”,
“I can protect myself.Nuncle, I am a kraken.Asha, of House
Greyjoy.”, She pushed to her feet.","['Ser Harras', 'House\nGreyjoy']",['harras']
"“It’s my father’s seat I want, not
yours.Those scythes of yours look perilous.One could fall and slice
my head o�.No, I’ll sit the Seastone Chair.”,
“Then you are just another crow, screaming for carrion.”, Rodrik
sat again behind his table.","['the Seastone Chair', 'Rodrik']",['rodrik']
"“And beautiful.”,
Tristifer Botley had �lled out since last she’d seen him, but he had
the same unruly hair that she remembered, and eyes as large and
trusting as a seal’s.",['Tristifer Botley'],['tristifer']
"As a boy Tris had been much troubled by
pimples.Asha had su�ered the same a�iction; perhaps that had
been what drew them together.
“I was sorry to hear about your father,”, she told him.
","['Tris', 'Asha']",['asha']
"“I grieve for yours.”,
Why?Asha almost asked.It was Balon who’d sent the boy away
from Pyke, to be a ward of Baelor Blacktyde’s.“Is it true you are
Lord Botley now?”,
“In name, at least.","['Balon', 'Pyke', 'Baelor Blacktyde’s.', 'Botley']","['balon', 'baelor']"
"Even after
that he gave half my father’s lands to Iron Holt.Lord Wynch was
the �rst man to bend his knee and call him king.”,
House Wynch was strong on Pyke, but Asha took care not to let
her dismay show.","['Iron Holt', 'House Wynch', 'Pyke', 'Asha']",['asha']
"“Once I hold
the Seastone Chair, your father’s lands shall be restored.”,
“If you like.It’s nought to me.You look so lovely in the
moonlight, Asha.A woman grown now, but I remember when you
were a skinny girl with a face all full of pimples.”,
Why must they always mention the pimples?","['the Seastone Chair', 'Asha']",['asha']
"Of the �ve boys her mother
had brought to Pyke to foster after Ned Stark had taken her last
living son as hostage, Tris had been closest to Asha in age.","['Ned Stark', 'Tris', 'Asha']","['ned', 'asha']"
"“I remember that as
well.”, Though not as fondly as you do.I would have let him feel more than that if he’d been bold enough.Her
�rst �owering had come upon her during the war and wakened her
desire, but even before that Asha had been curious.",['Asha'],['asha']
"oh, some daughters too.“I don’t want to have a dozen sons,”, she
had told him, appalled.“I want to have adventures.”, Not long after,
Maester Qalen found them at their play, and young Tristifer Botley
was sent away to Blacktyde.
","['Maester Qalen', 'Tristifer Botley', 'Blacktyde']","['tristifer', 'blacktyde']"
"By then his fumblings had begun to bore her.That was not
something he would care to hear, however.“Aeron Damphair has
called a kingsmoot.Will you come and speak for me?”,
“I will go anywhere with you, but  …  Lord Blacktyde says this
kingsmoot is a dangerous folly.","['Damphair', 'Blacktyde']",['blacktyde']
"He thinks your uncle will descend
on them and kill them all, as Urron did.”,
He’s mad enough.“He lacks the strength.”,
“You do not know his strength.He’s been gathering men on Pyke.
","['Urron', 'Pyke']",['urron']
"And Harren
Half-Hoare, the Red Oarsman, Kemmett Pyke the Bastard, Rodrik
Freeborn, Torwold Browntooth …”,
“Men of small account.”, Asha knew them, every one.","['Harren\nHalf-Hoare', 'the Red Oarsman', 'Bastard', 'Torwold Browntooth', 'Asha']","['bastard', 'torwold', 'asha']"
"And there’s worse.The Crow’s Eye brought back
monsters from the east … aye, and wizards too.”,
“Nuncle always had a fondness for freaks and fools,”, said Asha.
",['Asha'],['asha']
"I am your man, forever.Asha, I would
wed you.Your lady mother has given her consent.”,
She sti�ed a groan.You might have asked me �rst  …  though you
might not have liked the answer half so well.
",['Asha'],['asha']
"“I am no second son now,”, he went on.“I am the rightful Lord
Botley, as you said yourself.And you are—”,
“What I am will be settled on Old Wyk.Tris, we are no longer
children fumbling at each other and trying to see what �ts where.
","['second', 'Old Wyk']",['old']
"sailor on a trading galley up from Lys.He only knew six words of
the Common Tongue, but “fuck”, was one of them—the very word
she’d hoped to hear.Afterward, Asha had the sense to �nd a woods
witch, who showed her how to brew moon tea to keep her belly
�at.
","['Lys', 'the Common Tongue', 'Asha']",['asha']
"Asha, I have ached for you.”,
She had heard enough of this.A sickly mother, a murdered father,
and a plague of uncles were enough for any woman to contend
with; she did not require a lovesick puppy too.",['Asha'],['asha']
"“Find a brothel, Tris.
They’ll cure you of that ache.”,
“I could never  …”, Tristifer shook his head.“You and I were
meant to be, Asha.I have always known you would be my wife, and
the mother of my sons.”, He seized her upper arm.
","['Tris', 'Asha']",['asha']
"Remember that.”, Asha sheathed her dirk and left him standing
there, with a fat drop of blood slowly creeping down his neck, black
in the pale light of the moon.
",['Asha'],['asha']
"CERSEI
Oh, I pray the Seven will not let it rain upon the king’s wedding,”,
Jocelyn Swyft said as she laced up the queen’s gown.
“No one wants rain,”, said Cersei.",['Jocelyn Swyft'],['jocelyn']
"For herself, she wanted sleet
and ice, howling winds, thunder to shake the very stones of the Red
Keep.She wanted a storm to match her rage.To Jocelyn she said,
“Tighter.",['Jocelyn'],['jocelyn']
"Cinch it tighter, you simpering little fool.”,
It was the wedding that enraged her, though the slow-witted
Swyft girl made a safer target.Tommen’s hold upon the Iron Throne
was not secure enough for her to risk o�ending Highgarden.",['Swyft'],['swyft']
"Not so
long as Stannis Baratheon held Dragonstone and Storm’s End, so
long as Riverrun continued in de�ance, so long as ironmen prowled
the seas like wolves.","['Stannis Baratheon', 'Riverrun']",['stannis']
"So Jocelyn must needs eat the meal Cersei
would sooner have served to Margaery Tyrell and her hideous
wrinkled grandmother.
To break her fast the queen sent to the kitchens for two boiled
eggs, a loaf of bread, and a pot of honey.","['Jocelyn', 'Margaery Tyrell']","['jocelyn', 'margaery']"
"But when she cracked the
�rst egg and found a bloody half-formed chick inside, her stomach
roiled.“Take this away and bring me hot spiced wine,”, she told
Senelle.",['Senelle'],['senelle']
"The chill in the air was settling in her bones, and she had a
long nasty day ahead of her.
Nor did Jaime help her mood when he turned up all in white and
still unshaven, to tell her how he meant to keep her son from being
poisoned.",['Jaime'],['jaime']
"Jaime did not
understand.No one understood.Only Melara had been in the tent to
hear the old hag’s croaking threats, and Melara was long dead.
“Tyrion will not kill the same way twice.",['Melara'],['melara']
"He is too cunning for that.
He could be under the �oor even now, listening to every word we
say and making plans to open Tommen’s throat.”,
“Suppose he was,”, said Jaime.",['Jaime'],['jaime']
"“I remember how well
they guarded Jo�rey, these splendid knights of yours.I want you to
remain with Tommen all night, is that understood?”,
“I will have a guardsman outside his door.”","['Jo�rey', 'Tommen']",['tommen']
"“I will not have
Tommen alone with Margaery, not for so much as half a heartbeat.”,
“They will not be alone.Her cousins will be with them.”,
“As will you.",['Margaery'],['margaery']
"I command it, in the king’s name.”, Cersei had not
wanted Tommen and his wife to share a bed at all, but the Tyrells
had insisted.“Husband and wife should sleep together,”, the Queen
of Thorns had said, “even if they do no more than sleep.","['Cersei', 'Tommen', 'Tyrells', 'Queen']","['cersei', 'tommen', 'queen']"
"His Grace’s
bed is big enough for two, surely.”, Lady Alerie had echoed her
good-mother.“Let the children warm each other in the night.It will
bring them closer.","['Grace', 'Lady Alerie']",['alerie']
"Margaery oft shares her blankets with her
cousins.They sing and play games and whisper secrets to each other
when the candles are snu�ed out.”,
“How delightful,”, Cersei had said.",['Cersei'],['cersei']
"“Let them continue, by all
means.In the Maidenvault.”,
“I am sure Her Grace knows best,”, Lady Olenna had said to Lady
Alerie.“She is the boy’s own mother, after all, of that we are all
sure.","['Maidenvault', 'Grace', 'Lady Olenna', 'Lady\nAlerie']",['olenna']
"“No longer.”,
“Your Grace is so gracious,”, the Queen of Thorns had replied, and
everyone had exchanged smiles.
Cersei’s �ngers were digging into Jaime’s arm hard enough to
leave bruises.",['Jaime'],['jaime']
"“I need eyes inside that room,”, she said.
“To see what?”, he said.“There can be no danger of a
consummation.Tommen is much too young.”,
“And Ossifer Plumm was much too dead, but that did not stop
him fathering a child, did it?”,
Her brother looked lost.",['Ossifer Plumm'],['ossifer']
"“Who was Ossifer Plumm?Was he Lord
Philip’s father, or … who?”,
He is near as ignorant as Robert.All his wits were in his sword hand.
“Forget Plumm, just remember what I told you.","['Robert', 'Forget Plumm']",['robert']
"I cannot bear to look at it.If the gods are good, the �re
may smoke a few rats from the rubble.”,
Jaime rolled his eyes.“Tyrion, you mean.”,
“Him, and Lord Varys, and this gaoler.”,
“If any of them were hiding in the tower, we would have found
them.",['Jaime'],['jaime']
"We’ve knocked through walls and ripped up �oors and uncovered
half a hundred secret passages.”,
“And for all you know there may be half a hundred more.”, Some
of the secret crawlways had turned out to be so small that Jaime
had needed pages and stableboys to explore them.",['Jaime'],['jaime']
"They had found a thousand rats as well  …  but
neither Tyrion nor Varys had been amongst them, and Jaime had
�nally insisted on putting an end to the search.","['Varys', 'Jaime']","['varys', 'jaime']"
"Some of the other
guards swore they could hear them calling faintly through the
stone, but when Jaime’s men tore down the wall they found only
earth and rubble on the far side.",['Jaime'],['jaime']
"Hide him under the Rock and he becomes just
another claimant to the throne, no di�erent than Stannis.”,
“I am aware of that,”, the queen said sharply.“I said that I wanted
to move the court to Lannisport, not that I would.","['Stannis', 'Lannisport']",['stannis']
"Were you always
this slow, or did losing a hand make you stupid?”,
Jaime ignored that.“If these �ames spread beyond the tower, you
may end up burning down the castle whether you mean to or not.
",['Jaime'],['jaime']
"“Let all of King’s Landing see the �ames.It will be a
lesson to our enemies.”,
“Now you sound like Aerys.”,
Her nostrils �ared.“Guard your tongue, ser.”,
“I love you too, sweet sister.”,
How could I ever have loved that wretched creature?","['King’s Landing', 'Aerys']",['aerys']
"Compared to the magni�cence of Jo�rey’s nuptials, the wedding
of King Tommen was a modest a�air, and small.No one wanted
another lavish ceremony, least of all the queen, and no one wanted
to pay for one, least of all the Tyrells.","['Jo�rey’s', 'King Tommen', 'Tyrells']",['tommen']
"So the young king took
Margaery Tyrell to wife in the Red Keep’s royal sept, with fewer
than a hundred guests looking on in place of the thousands who had
seen his brother joined to the same woman.
","['Margaery Tyrell', 'the Red Keep’s']",['margaery']
"The bride was fair and gay and beautiful, the groom still baby-
faced and plump.He recited his vows in a high, childish voice,
promising his love and devotion to Mace Tyrell’s twice-widowed
daughter.",['Mace Tyrell’s'],['mace']
"It is too soon.A year, two years, that
would have been time enough.Highgarden should have been content
with a betrothal.Cersei stared back to where Mace Tyrell stood
between his wife and mother.","['Highgarden', 'Mace']",['mace']
"When it was time for the changing of the cloaks, the bride sank
gracefully to her knees and Tommen covered her with the heavy
cloth-of-gold monstrosity that Robert had cloaked Cersei in on their
","['Tommen', 'Robert']","['tommen', 'robert']"
"In my day a bride donned her husband’s
colors, not his lady mother’s.”,
Thanks to Stannis and his �lthy letter, there were already too
many rumors concerning Tommen’s parentage.","['Stannis', 'Tommen']","['stannis', 'tommen']"
"“Westeros has
two queens now, and the young one is as beautiful as the old one,”,
boomed Lyle Crakehall, an oaf of a knight who oft reminded Cersei
of her late and unlamented husband.","['Westeros', 'Lyle Crakehall']",['lyle']
"She could have slapped him.
Gyles Rosby made to kiss her hand, and only succeeded in coughing
on her �ngers.Lord Redwyne kissed her on one cheek and Mace
Tyrell on both.","['Gyles Rosby', 'Redwyne', 'Mace']","['gyles', 'redwyne', 'mace']"
"Grand Maester Pycelle told Cersei that she had not
lost a son, but rather gained a daughter.At least she was spared
Lady Tanda’s tearful embraces.None of the Stokeworth women had
appeared, and for that much the queen was grateful.
","['Grand', 'Maester Pycelle', 'Lady Tanda’s', 'Stokeworth']","['tanda', 'stokeworth']"
"Amongst the last was Kevan Lannister.“I understand you mean to
leave us for another wedding,”, the queen said to him.
“Hardstone has cleared the broken men from Darry castle,”, he
replied.","['Kevan Lannister', 'Hardstone', 'Darry']","['kevan', 'darry']"
"“Lancel’s bride awaits us there.”,
“Will your lady wife be joining you for the nuptials?”,
“The riverlands are still too dangerous.Vargo Hoat’s scum remain
abroad, and Beric Dondarrion has been hanging Freys.","['Vargo Hoat’s', 'Beric Dondarrion', 'Freys']","['vargo', 'beric']"
"Is it true that
Sandor Clegane has joined him?”,
How does he know that?“Some say.Reports are confused.”, The
bird had come last night, from a septry on an island hard by the
",['Sandor Clegane'],['sandor']
"mouth of the Trident.Supposedly he’d killed a dozen men and raped a girl of
twelve.“No doubt Lancel will be eager to hunt down Clegane and
Lord Beric both, to restore the king’s peace to the riverlands.”","['Trident', 'Lancel', 'Clegane']","['lancel', 'clegane']"
",
Ser Kevan stared into her eyes for a moment.“My son is not the
man to deal with Sandor Clegane.”,
We agree on that much, at least.“His father might be.”,
Her uncle’s mouth grew hard.","['Ser Kevan', 'Sandor Clegane']","['kevan', 'sandor']"
"Jo� may have liked the man, but Tommen was always
afraid of him … with good reason, it would seem.”,
“When a dog goes bad, the fault lies with his master,”, Ser Kevan
said.","['Jo�', 'Tommen', 'Ser Kevan']","['tommen', 'kevan']"
"Insolence has its price,
Uncle.“Bring us Sandor’s head, and I know His Grace will be most
grateful.Then he turned and walked away.
Jaime escorted her to the Small Hall, where the feast was being
readied.","['Uncle', 'Sandor', 'Grace', 'Jaime', 'the Small Hall']","['sandor', 'jaime']"
"I do
not believe she is a maid.Renly had a cock, didn’t he?He was
Robert’s brother, he surely had a cock.If that disgusting old crone
thinks that I will allow my son to—”,
“You will be rid of Lady Olenna soon enough,”, Jaime broke in
quietly.","['Renly', 'Robert', 'Lady Olenna', 'Jaime']","['renly', 'robert', 'olenna', 'jaime']"
"“Mace is taking half the Tyrell
strength to Storm’s End, and the other half will be going back to the
Reach with Ser Garlan to make good his claim on Brightwater.","['Mace', 'Tyrell', 'Storm’s End', 'Brightwater']",['mace']
"No one
troubled to consult me.Loras will do well enough, I think.Margaery
was on the other side of Tommen, in the place of honor.When she
entered, arm in arm with the little king, she made a point of
stopping to kiss Cersei on the cheeks and throw her arms around
her.","['Loras', 'Tommen', 'Cersei']","['loras', 'tommen', 'cersei']"
"I pray that we shall be very
close, united by our love for your sweet son.”,
“I loved both my sons.”,
“Jo�rey is in my prayers as well,”, said Margaery.",['Margaery'],['margaery']
"Like the service, the wedding feast was modest.Lady Alerie had
made all the arrangements; Cersei had not had the stomach to face
that daunting task again, after the way Jo�rey’s wedding had
ended.","['Lady Alerie', 'Jo�rey’s']",['alerie']
"Only seven courses were served.Butterbumps and Moon Boy
entertained the guests between dishes, and musicians played as they
ate.They listened to pipers and �ddlers, a lute and a �ute, a high
harp.","['Butterbumps', 'Moon Boy']","['butterbumps', 'moon']"
"The only singer was some favorite of Lady Margaery’s, a
dashing young cock-a-whoop clad all in shades of azure who called
himself the Blue Bard.He sang a few love songs and retired.","['Lady Margaery’s', 'the Blue Bard']",['margaery']
"“I was hoping
for ‘The Rains of Castamere.’ ”,
Whenever Cersei looked at the old crone, the face of Maggy the
Frog seemed to �oat before her eyes, wrinkled and terrible and
wise.","['Maggy', 'Frog']",['maggy']
"In truth, the bent-back sorceress had looked nothing like the Queen
of Thorns, yet somehow the sight of Lady Olenna’s nasty little smile
was enough to put her back in Maggy’s tent again.","['Queen', 'Lady Olenna’s', 'Maggy']","['queen', 'olenna', 'maggy']"
"She could still
remember the smell of it, redolent with queer eastern spices, and
the softness of Maggy’s gums as she sucked the blood from Cersei’s
�nger.","['Maggy', 'Cersei’s']","['maggy', 'cersei']"
"“What
a disappointment,”, Lady Olenna complained loudly.All old women look alike, she tried to tell herself, that’s all it is.
Cersei glanced past Tommen, to where Margaery sat laughing
with her father.","['Lady Olenna', 'Tommen', 'Margaery']","['olenna', 'tommen', 'margaery']"
"So was her son’s court.
Her mood was not improved when Mace Tyrell arose to lead the
toasts.“The king and
queen!”, they cried, smashing their cups together.",['Mace Tyrell'],['mace']
"The only one of Tyrell’s lickspittles who seemed to remember her at
all was Paxter Redwyne, who rose to make his own toast, swaying
slightly.“To both our queens!”, he chirruped.","['Tyrell', 'Paxter Redwyne']",['paxter']
"There were Lannister spearmen posted around the building, she
knew.Ser Osmund Kettleblack guarded one door, Ser Meryn Trant
the other.Balon Swann stood behind the king’s chair, Loras Tyrell
","['Ser Meryn Trant', 'Balon Swann', 'Loras Tyrell']","['meryn', 'balon', 'loras']"
"behind the queen’s.No swords had been allowed inside the feast
save for those the white knights bore.
My son is safe, Cersei told herself.No harm can come to him, not
here, not now.",['Cersei'],['cersei']
"Yet every time she looked at Tommen, she saw
Jo�rey clawing at his throat.And when the boy began to cough the
queen’s heart stopped beating for a moment.",['Tommen'],['tommen']
"She knocked aside a
serving girl in her haste to reach him.
“Only a little wine that went down the wrong way,”, Margaery
Tyrell assured her, smiling.She took Tommen’s hand in her own
and kissed his �ngers.",['Tommen'],['tommen']
"“My little love needs to take smaller sips.
See, you scared your lady mother half to death.”,
“I’m sorry, Mother,”, Tommen said, abashed.
It was more than Cersei could stand.","['Mother', 'Tommen']","['mother', 'tommen']"
"I cannot let them see me cry,
she thought, when she felt the tears welling in her eyes.She walked
past Ser Meryn Trant and out into the back passage.Alone beneath
a tallow candle, she allowed herself a shuddering sob, then another.
",['Ser Meryn Trant'],['meryn']
"For
an instant she feared that Maggy the Frog was speaking to her from
the grave.But it was only Merryweather’s wife, the sloe-eyed
beauty Lord Orton had wed during his exile and fetched home with
him to Longtable.","['Maggy', 'Frog', 'Merryweather', 'Orton']","['maggy', 'merryweather', 'orton']"
"“The smoke was making my eyes water.”,
“And mine, Your Grace.”, Lady Merryweather was as tall as the
queen, but dark instead of fair, raven-haired and olive-skinned and
younger by a decade.","['Grace', 'Lady Merryweather']",['merryweather']
"She
tells Lady Margaery everything you do.”,
“Senelle?”, Sudden fury twisted in the queen’s belly.Was there no
one she could trust?“You are certain of this?”,
","['Lady Margaery', 'Senelle', 'Sudden']","['margaery', 'senelle']"
"“Have her followed.Margaery never meets with her directly.Her
cousins are her ravens, they bring her messages.Sometimes Elinor,
sometimes Alla, sometimes Megga.",['Megga'],['megga']
"Put
your own man in the gallery on the morrow, and he will see Senelle
whispering to Megga beneath the altar of the Maiden.”,
“If this is true, why tell me?","['Senelle', 'Megga', 'Maiden']","['senelle', 'megga']"
"Why would you betray her?”, Cersei had learned
suspicion at her father’s knee; this could well be some trap, a lie
meant to sow discord between the lion and the rose.
",['Cersei'],['cersei']
"All of them are as close to
Margaery as sisters.They meet in the sept and pretend to pray.You are one of Margaery’s
companions.Under it, she smelled ambition.",['Margaery’s'],['margaery']
"She gave testimony
at Tyrion’s trial, Cersei recalled suddenly.She saw the Imp put the
poison in Jo�’s cup and was not afraid to say so.“I shall look into
this,”, she promised.","['Tyrion’s', 'Cersei', 'Imp', 'Jo�’s']","['tyrion', 'cersei']"
"And beautiful.”, Lady Merryweather smiled.
Her teeth were white, her lips full and dark.
When the queen returned to the Small Hall, she found her brother
pacing restlessly.","['Lady Merryweather', 'the Small Hall']",['merryweather']
"Mace Tyrell laughed amongst his knights.Lords Redwyne
and Rowan were talking furtively.Ser Kevan sat brooding over his
wine at the back of the hall, whilst Lancel whispered something to a
septon.","['Mace Tyrell', 'Rowan', 'Lancel']","['mace', 'rowan', 'lancel']"
"Senelle was moving down the table, �lling the cups of the
bride’s cousins with wine as red as blood.Grand Maester Pycelle
had fallen asleep.There is no one I can rely upon, not even Jaime, she
","['Senelle', 'Maester Pycelle', 'Jaime']","['senelle', 'jaime']"
"Later, after sweets and nuts and cheese had been served and
cleared away, Margaery and Tommen began the dancing, looking
more than a bit ridiculous as they whirled about the �oor.",['Margaery and Tommen'],['margaery']
"realized grimly.I will need to sweep them all away and surround the
king with mine own people.
The
Tyrell girl stood a good foot and a half taller than her little
husband, and Tommen was a clumsy dancer at best, with none of
Jo�rey’s easy grace.",['Tommen'],['tommen']
"Whilst Alla, Elinor, and Megga took their turns with Tommen,
Margaery took a turn around the �oor with her father, then another
with her brother Loras.","['Megga', 'Tommen', 'Margaery', 'Loras']","['megga', 'tommen', 'margaery', 'loras']"
"Ser Loras was a year older than his sister, but they had the same big
brown eyes, the same thick brown hair falling in lazy ringlets to
their shoulders, the same smooth unblemished skin.",['Ser Loras'],['loras']
"Loras was taller and had a
few wisps of soft brown fuzz on his face, and Margaery had a
woman’s shape, but elsewise they were more alike than she and
Jaime.","['Loras', 'Margaery', 'Jaime']","['loras', 'margaery', 'jaime']"
"Not likely.”, He moved away and made
another circuit of the hall.She had to �ll her own cup.
Cersei refused Mace Tyrell as well, and later Lancel.The others
took the hint, and no one else approached her.","['Mace Tyrell', 'Lancel']","['mace', 'lancel']"
"Our fast friends and
loyal lords.She could not even trust the westermen, her father’s
sworn swords and bannermen.Not if her own uncle was conspiring
with her enemies … 
Margaery was dancing with her cousin Alla, Megga with Ser
Tallad the Tall.","['Alla', 'Megga']","['alla', 'megga']"
"The other cousin, Elinor, was sharing a cup of wine
with the handsome young Bastard of Driftmark, Aurane Waters.It
was not the �rst time the queen had made note of Waters, a lean
young man with grey-green eyes and long silver-gold hair.","['Elinor', 'Bastard of Driftmark', 'Aurane Waters', 'Waters']","['elinor', 'bastard', 'aurane']"
"The �rst
time she had seen him, for half a heartbeat she had almost thought
Rhaegar Targaryen had returned from the ashes.It is his hair, she
told herself.",['Rhaegar Targaryen'],['rhaegar']
"He is not half as comely as Rhaegar was.His face is too
narrow, and he has that cleft in his chin.The Velaryons came from old
Valyrian stock, however, and some had the same silvery hair as the
dragonkings of old.
","['Rhaegar', 'Valyrian']",['rhaegar']
"Tommen returned to his seat to nibble at an applecake.Her
uncle’s place was empty.The queen �nally found him in a corner,
talking intently with Mace Tyrell’s son Garlan.","['Mace Tyrell’s', 'Garlan']","['mace', 'garlan']"
"What do they have to
talk about?The Reach might call Ser Garlan gallant, but she trusted
him no more than Margaery or Loras.She had not forgotten the
gold coin that Qyburn had discovered beneath the gaoler’s chamber
pot.","['Reach', 'Garlan', 'Margaery or', 'Loras', 'Qyburn']","['garlan', 'margaery', 'loras', 'qyburn']"
"A golden hand from Highgarden.And Margaery is spying on me.
When Senelle appeared to �ll her wine cup, the queen had to resist
an urge to take her by the throat and throttle her.","['Highgarden', 'Margaery', 'Senelle']","['margaery', 'senelle']"
"Do not presume to
smile at me, you treacherous little bitch.You will be begging me for
mercy before I’m done with you.
“I think Her Grace has had enough wine for one night,”, she heard
her brother Jaime say.
","['Grace', 'Jaime']",['jaime']
"“Lords and ladies,”, Cersei called out loudly, “if you will be so
good as to come outside with me, we shall light a candle to
celebrate the union of Highgarden and Casterly Rock, and a new
age of peace and plenty for our Seven Kingdoms.”,
Dark and forlorn stood the Tower of the Hand, with only gaping
holes where oaken doors and shuttered windows had once been.","['Cersei', 'Highgarden', 'Casterly Rock', 'Dark', 'the Tower of the Hand']",['cersei']
"Fifty pots had been placed inside the Tower of the Hand,
along with logs and casks of pitch and the greater part of the
worldly possessions of a dwarf named Tyrion Lannister.
","['the Tower of the Hand', 'Tyrion Lannister']",['tyrion']
"Tommen stared wide-eyed at the �res, as fascinated as he was
frightened, until Margaery whispered something in his ear that
made him laugh.Some of the knights began to make wagers on how
long it would be before the tower collapsed.",['Margaery'],['margaery']
"Lord Hallyne stood
humming to himself and rocking on his heels.
Cersei thought of all the King’s Hands that she had known
through the years:Owen Merryweather, Jon Connington, Qarlton
Chelsted, Jon Arryn, Eddard Stark, her brother Tyrion.","['the King’s Hands', 'Owen Merryweather', 'Jon Connington', 'Qarlton\nChelsted', 'Jon Arryn', 'Eddard Stark', 'Tyrion']","['owen', 'jon', 'jon', 'eddard', 'tyrion']"
"And her
father, Lord Tywin Lannister, her father most of all.All of them are
burning now, she told herself, savoring the thought.They are dead
and burning, every one, with all their plots and schemes and betrayals.",['Tywin Lannister'],['tywin']
"Stone cracked and split, and part
of the upper battlements fell away and landed with a crash that
shook the hill, sending up a cloud of dust and smoke.",['Stone'],['stone']
"Green �ames leapt into the sky and whirled around each other.
Tommen shied away, till Margaery took his hand and said, “Look,
the �ames are dancing.Just as we did, my love.”,
“They are.”, His voice was �lled with wonder.",['Margaery'],['margaery']
