sentence,entities,character
"“We
choose light or we choose darkness.We choose good or we choose
evil.We choose the true god or the false.”,
Mance Rayder’s thick grey-brown hair blew about his face as he
walked.",['Mance Rayder’s'],['mance']
"This is not right, I’m not the king, they—”,
Ser Godry gave a pull on the rope.The King-Beyond-the-Wall had
no choice but to stumble after him, the rope choking o� his words.
",['Ser Godry'],['godry']
"When he lost his feet, Godry dragged him the rest of the way.
Mance was bloody when the queen’s men half-shoved, half-carried
him to the cage.A dozen men-at-arms heaved together to hoist him
into the air.
",['Godry'],['godry']
"And here is the horn he promised would bring down the
Wall.”, Two queen’s men brought forth the Horn of Joramun, black
and banded with old gold, eight feet long from end to end.",['Joramun'],['joramun']
"Lady Melisandre watched him rise.“FREE FOLK!Here stands your
king of lies.Runes
were carved into the golden bands, the writing of the First Men.
Joramun had died thousands of years ago, but Mance had found his
grave beneath a glacier, high up in the Frostfangs.","['Lady Melisandre', 'First', 'Joramun', 'Mance', 'Frostfangs']","['melisandre', 'joramun', 'mance']"
"And Joramun
blew the Horn of Winter, and woke giants from the earth.Ygritte had
told Jon that Mance never found the horn.She lied, or else Mance
kept it secret even from his own.
","['Joramun', 'the Horn of Winter', 'Ygritte', 'Jon', 'Mance', 'Mance']","['joramun', 'ygritte', 'jon', 'mance', 'mance']"
"They looked neither wild nor free—only
hungry, frightened, numb.
“The Horn of Joramun?”, Melisandre said.“No. Call it the Horn of
Darkness.If the Wall falls, night falls as well, the long night that
never ends.","['Melisandre', 'Darkness', 'Wall']",['melisandre']
"The Lord of Light
has seen his children in their peril and sent a champion to them,
Azor Ahai reborn.”, She swept a hand toward Stannis, and the great
ruby at her throat pulsed with light.
","['Light', 'Azor', 'Ahai', 'Stannis']","['azor', 'stannis']"
"They had crowned her with a simple circlet of
dark bronze, yet she looked more regal in bronze than Stannis did in
gold.Her eyes were grey and fearless, un�inching.",['Stannis'],['stannis']
"Lady Melisandre wore no crown, but every man there knew that
she was Stannis Baratheon’s real queen, not the homely woman he
had left to shiver at Eastwatch-by-the-Sea.","['Lady Melisandre', 'Stannis Baratheon’s', 'Eastwatch']","['melisandre', 'stannis']"
"The chill in the air had put color in her cheeks.
Talk was, the king did
not mean to send for Queen Selyse and their daughter until the
Nightfort was ready for habitation.","['Queen Selyse', 'Nightfort']",['queen']
"That
was a grim place, even at the best of times.
“FREE FOLK!”, cried Melisandre.“Behold the fate of those who
choose the darkness!”,
The Horn of Joramun burst into �ame.
",['Melisandre'],['melisandre']
"Inside his cage, Mance Rayder clawed at the noose about his neck
with bound hands and screamed incoherently of treachery and
witchery, denying his kingship, denying his people, denying his
name, denying all that he had ever been.",['Mance Rayder'],['mance']
"His screams became
one long, wordless shriek of fear and pain.Within his cage, he
�uttered like a burning leaf, a moth caught in a candle �ame.
Jon found himself remembering a song.
",['Jon'],['jon']
"Val stood on the platform as still as if she had been carved of salt.
She will not weep nor look away.Jon wondered what Ygritte would
have done in her place.","['Jon', 'Ygritte']","['jon', 'ygritte']"
"The women are the strong ones.He found
himself thinking about Sam and Maester Aemon, about Gilly and the
babe.She will curse me with her dying breath, but I saw no other way.
","['Sam', 'Maester Aemon', 'Gilly']","['sam', 'gilly']"
"Last night he had
dreamed of Sam drowning, of Ygritte dying with his arrow in her (it
had not been his arrow, but in his dreams it always was), of Gilly
weeping tears of blood.
","['Sam', 'Ygritte', 'Gilly']","['sam', 'ygritte', 'gilly']"
"Garth Greyfeather
and Bearded Ben nocked shafts, bent their bows, loosed.
One arrow took Mance Rayder in the chest, one in the gut, one in
the throat.The fourth struck one of the cage’s wooden bars, and
quivered for an instant before catching �re.","['Garth Greyfeather', 'Bearded Ben', 'fourth']","['garth', 'bearded']"
"A woman’s sobs echoed
o� the Wall as the wildling king slid bonelessly to the �oor of his
cage, wreathed in �re.“And now his Watch is done,”, Jon murmured
softly.",['Jon'],['jon']
"Mance Rayder had been a man of the Night’s Watch once,
before he changed his black cloak for one slashed with bright red
silk.
Up on the platform, Stannis was scowling.",['Stannis'],['stannis']
"Jon refused to meet his
eyes.The bottom had fallen out of the wooden cage, and its bars
were crumbling.Every time the �re licked upward, more branches
tumbled free, cherry red and black.",['Jon'],['jon']
"“The Lord of Light made the sun
and moon and stars to light our way, and gave us �re to keep the
night at bay,”, Melisandre told the wildlings.“None can withstand
his �ames.”,
“None can withstand his �ames,”, the queen’s men echoed.
",['Melisandre'],['melisandre']
"BEHOLD HIS GLORY!”,
Stannis Baratheon drew Lightbringer.
The sword glowed red and yellow and orange, alive with light.
Jon had seen the show before … but not like this, never before like
this.","['Stannis Baratheon', 'Jon']","['stannis', 'jon']"
"Lightbringer was the sun made steel.When Stannis raised the
blade above his head, men had to turn their heads or cover their
eyes.Horses shied, and one threw his rider.",['Stannis'],['stannis']
"Is this the power
of king’s blood?
“Westeros has but one king,”, said Stannis.His voice rang harsh,
with none of Melisandre’s music.“With this sword I defend my
subjects and destroy those who menace them.","['king’s', 'Westeros', 'rang harsh', 'Melisandre']",['melisandre']
"“Open the gates.”,
“OPEN THE GATES,”, bellowed Ser Clayton Suggs, in a voice as
deep as a warhorn.“OPEN THE GATES,”, echoed Ser Corliss Penny,
commanding the guards.","['Ser Clayton Suggs', 'GATES', 'Ser Corliss Penny']","['clayton', 'corliss']"
"Jon Snow raised his hand and lowered it,
and his black ranks parted right and left, clearing a path to the
Wall, where Dolorous Edd Tollett pushed open the iron gate.
","['Jon Snow', 'Dolorous Edd Tollett']",['jon']
"“Come,”, urged Melisandre.“Come to the light … or run back to
the darkness.”, In the pit below her, the �re was crackling.“If you
choose life, come to me.”,
And they came.",['Melisandre'],['melisandre']
"Slowly at �rst, some limping or leaning on their
fellows, the captives began to emerge from their rough-hewn pen.If
you would eat, come to me, Jon thought.",['Jon'],['jon']
"If you would not freeze or
starve, submit.Hesitant, wary of some trap, the �rst few prisoners
edged across the planks and through the ring of the stakes, toward
Melisandre and the Wall.",['Melisandre'],['melisandre']
"So the new god devoured the corpse of the old, and
cast gigantic shadows of Stannis and Melisandre upon the Wall,
black against the ruddy red re�ections on the ice.
","['Stannis', 'Melisandre']","['stannis', 'melisandre']"
"R’hllor was a jealous deity,
ever hungry.Sigorn was the �rst to kneel before the king.Next came Rattleshirt in clattering armor made of bones and boiled
leather, his helm a giant’s skull.","['R’hllor', 'Sigorn']",['sigorn']
"Jon did not believe for a moment that he would
keep faith.He wondered what Val was feeling as she watched him
kneel, forgiven.
Lesser leaders followed.",['Val'],['val']
"Two clan chiefs of the Hornfoot men,
whose feet were black and hard.An old wisewoman revered by the
peoples of the Milkwater.A scrawny dark-eyed boy of two-and-ten,
the son of Alfyn Crowkiller.","['Hornfoot', 'Alfyn Crowkiller']",['alfyn']
"Halleck, brother to Harma Dogshead,
with her pigs.Each took a knee before the king.
It is too cold for this mummer’s show, thought Jon.“The free folk
despise kneelers,”, he had warned Stannis.","['Halleck', 'Harma Dogshead', 'Jon', 'Stannis']","['halleck', 'harma', 'jon', 'stannis']"
"Jon had detailed Horse and Satin and half a
dozen others to lead them through the Wall with torches.On the far
side, bowls of hot onion soup awaited them, and chunks of black
bread and sausage.","['Jon', 'Horse', 'Satin']","['jon', 'satin']"
"This king was nothing
if not methodical.Soon or late, however, Tormund Giantsbane
would assault the Wall again, and when that hour came Jon
wondered whose side Stannis’s new-made subjects would choose.
","['Tormund Giantsbane', 'Jon', 'Stannis’s']","['tormund', 'jon', 'stannis']"
"You can give them land and mercy, but the free folk choose their own
kings, and it was Mance they chose, not you.
Bowen Marsh edged his mount up next to Jon’s.",['Bowen Marsh'],['bowen']
"He no longer looks much like a pomegranate, Jon thought.
Marsh said, “We bled to stop the wildlings at the Gorge.Good men
were slain there, friends and brothers.","['Jon', 'Marsh', 'Gorge']",['jon']
"For what?”,
“The realm will curse us all for this,”, declared Ser Alliser Thorne
in a venomous tone.“Every honest man in Westeros will turn his
head and spit at the mention of the Night’s Watch.”,
What would you know of honest men?","['Ser Alliser Thorne', 'Westeros', 'the Night’s Watch']",['alliser']
"“Quiet in the ranks.”, Ser
Alliser had grown more circumspect since Lord Janos had lost his
head, but the malice was still there.Jon had toyed with the idea of
giving him the command Slynt had refused, but he wanted the man
close.","['Ser\nAlliser', 'Janos', 'Jon', 'Slynt']","['janos', 'jon']"
"Jon Snow
could see his breath in the air.Cold, he thought, and getting colder.
This mummer’s show has gone on long enough.
Two score captives lingered by the stockade.",['Jon Snow'],['jon']
"Some shivering, some too numb to shiver, they listened as the
king’s voice rumbled o� the Wall.“You are free to go,”, Stannis told
them.“Tell your people what you witnessed.",['Stannis'],['stannis']
"Tell them that you
saw the true king, and that they are welcome in his realm, so long
as they keep his peace.Elsewise, they had best �ee or hide.I will
brook no further attacks upon my Wall.”,
“One realm, one god, one king!”, cried Lady Melisandre.
",['Lady Melisandre'],['melisandre']
"The queen’s men took up the cry, beating the butts of their spears
against their shields.“One realm, one god, one king!STANNIS!
STANNIS!ONE REALM, ONE GOD, ONE KING!”,
Val did not join the chant, he saw.","['“One realm', 'REALM', 'Val']",['val']
"Only the dead were
left behind.Jon watched Stannis descend from the platform, with
Melisandre by his side.His red shadow.She never leaves his side for
long.","['Stannis', 'Melisandre']","['stannis', 'melisandre']"
"The king’s honor guard fell in around them—Ser Godry, Ser
Clayton, and a dozen other knights, queen’s men all.Moonlight
shimmered on their armor and the wind whipped at their cloaks.
","['Godry', 'Ser\nClayton']",['godry']
"“Lord Steward,”, Jon told Marsh, “break up that stockade for
�rewood and throw the corpses in the �ames.”,
“As my lord commands.”, Marsh barked out orders, and a swarm
of his stewards broke from ranks to attack the wooden walls.","['Jon', 'Marsh', 'Marsh']",['jon']
",
“Our vows … we are sworn to protect the realm …”,
“Once the free folk are settled in the Gift, they will become part
of the realm,”, Jon pointed out.","['Gift', 'Jon']",['jon']
"We must make common
cause with the wildlings.”,
“Common cause against a common foe, I could agree with that,”,
said Bowen Marsh, “but that does not mean we should allow tens of
thousands of half-starved savages through the Wall.",['Bowen Marsh'],['bowen']
"face as well.Stannis is not wrong in this.Let them return
to their villages and �ght the Others there, whilst we seal the gates.
It will not be di�cult, Othell tells me.",['Othell'],['othell']
"Any foe would need to hack his way
through.”,
“Or climb.”,
“Unlikely,”, said Bowen Marsh.“These are not raiders, out to steal
a wife and some plunder.Tormund will have old women with him,
children, herds of sheep and goats, even mammoths.",['Bowen Marsh'],['bowen']
"He needs a gate,
and only three of those remain.Jon had climbed the Wall himself.
Marsh went on.“Mance Rayder’s bowmen must have loosed ten
thousand arrows at us, judging from the number of spent shafts
we’ve gathered up.","['Jon', 'Wall', 'Marsh']",['jon']
"Yet what
Bowen was suggesting went against all of Jon’s instincts.“If we seal
the gates, we cannot send out rangers,”, he pointed out.“We will be
as good as blind.”,
","['Bowen', 'Jon']","['bowen', 'jon']"
"No ground is
higher than the Wall, Lord Commander.”,
“Stannis promises land, food, and justice to any wildlings who
bend the knee.He will never permit us to seal the gates.”,
Marsh hesitated.","['Stannis', 'Marsh']",['stannis']
"Janos
Slynt might be gone, but his lies lingered.“I know what they say.”,
Jon had heard the whispers, had seen men turn away when he
crossed the yard.“What would they have me do, take up swords
against Stannis and the wildlings both?","['Janos\nSlynt', 'Jon', 'Stannis']","['jon', 'stannis']"
"We must be certain that we do not choose the losing side.”,
“It is not my intent to choose any side,”, said Jon, “but I am not as
certain of the outcome of this war as you seem to be, my lord.",['Jon'],['jon']
"Not
with Lord Tywin dead.”, If the tales coming up the kingsroad could
be believed, the King’s Hand had been murdered by his dwarf son
whilst sitting on a privy.","['Tywin', 'the King’s Hand']",['tywin']
"Jon had known Tyrion Lannister, brie�y.
He took my hand and named me friend.It was hard to believe the
little man had it in him to murder his own sire, but the fact of Lord
Tywin’s demise seemed to be beyond doubt.","['Jon', 'Tyrion Lannister', 'brie�y.\n', 'Lord\nTywin’s']","['jon', 'tyrion']"
"“The lion in King’s
Landing is a cub, and the Iron Throne has been known to cut grown
men to ribbons.”,
“A boy he may be, my lord, but … King Robert was well loved,
and most men still accept that Tommen is his son.","['King’s\nLanding', 'the Iron Throne', 'Robert', 'Tommen']","['robert', 'tommen']"
"The more they
see of Lord Stannis the less they love him, and fewer still are fond
of Lady Melisandre with her �res and this grim red god of hers.
They complain.”,
",['Lady Melisandre'],['melisandre']
"“They complained about Lord Commander Mormont too.Men
love to complain about their wives and lords, he told me once.
Those without wives complain twice as much about their lords.”, Jon
Snow glanced toward the stockade.","['Mormont', 'Jon\nSnow']",['mormont']
"Two walls were down, a third
falling fast.“I will leave you to �nish here, Bowen.Make certain
every corpse is burned.Thank you for your counsel.I promise you,
I will think on all you’ve said.”,
Smoke and drifting ash still lingered in the air about the pit as
Jon trotted back to the gate.","['third', 'Bowen', 'Smoke', 'Jon']","['bowen', 'jon']"
"Not that I’m complaining.It was better than
my old dream, where Harma Dogshead was feeding me to her pigs.”,
“Harma’s dead,”, Jon said.
“But not the pigs.","['Harma Dogshead', 'Jon']","['harma', 'jon']"
"What’s a god compared to a nice bowl of onion soup?I
could do with one myself.”,
The odors of smoke and burned �esh still clung to Jon’s blacks.
He knew he had to eat, but it was company he craved, not food.",['Jon'],['jon']
"Aemon and Sam were gone,
though, and his other friends … “I will take supper with the men
this evening.”,
“Boiled beef and beets.”, Dolorous Edd always seemed to know
what was cooking.","['Sam', 'Dolorous Edd']",['sam']
"A
cup of wine with Maester Aemon, some quiet words with Sam, a few
laughs with Pyp and Grenn and Toad.“Hobb says he’s out of horseradish, though.
When Jon entered, four builders were playing at
","['Maester Aemon', 'Sam', 'Pyp', 'Grenn', 'Toad', 'Jon']","['sam', 'grenn', 'jon']"
"“Let us all pray for
venison, my children, with some onions and a bit of tasty gravy.”,
His friends laughed—Grenn, Toad, Satin, the whole lot of them.
","['Grenn', 'Toad', 'Satin']","['grenn', 'satin']"
"“The night is dark and full of
turnips,”, he announced in a solemn voice.Jon Snow did not join the laughter.“Making mock of another
man’s prayer is fool’s work, Pyp.","['Jon Snow', 'Pyp']",['jon']
"And dangerous.”,
“If the red god’s o�ended, let him strike me down.”,
All the smiles had died.“It was the priestess we were laughing
at,”, said Satin, a lithe and pretty youth who had once been a whore
in Oldtown.","['Satin', 'Oldtown']",['satin']
"“We were only having a jape, my lord.”,
“You have your gods and she has hers.Leave her be.”,
“She won’t let our gods be,”, argued Toad.“She calls the Seven
false gods, m’lord.","['Toad', 'm’lord']",['mord']
"The old gods too.She made the wildlings burn
weirwood branches.You saw.”,
“Lady Melisandre is not part of my command.You are.I won’t
have bad blood between the king’s men and my own.”,
Pyp laid a hand on Toad’s arm.","['Lady Melisandre', 'Pyp', 'Toad']",['melisandre']
"Jon wanted to shake some sense
into him.“Waggle your ears all you like.It’s your tongue waggling
that makes the trouble.”,
“I’ll see that he’s more careful,”, Grenn promised, “and I’ll clout
him if he’s not.”, He hesitated.","['Jon', 'Grenn']","['jon', 'grenn']"
"“My lord, will you sup with us?
Owen, shove over and make room for Jon.”,
Jon wanted nothing more.No, he had to tell himself, those days
are gone.The realization twisted in his belly like a knife.","['Owen', 'Jon', 'Jon']","['owen', 'jon', 'jon']"
"She looks lonely, Jon
thought.Lonely, and lovely.Ygritte had been pretty in her own way,
with her red hair kissed by �re, but it was her smile that made her
face come alive.","['Jon', 'Ygritte']","['jon', 'ygritte']"
"Another inch to the left and he might have died.
Lonely and lovely and lethal, Jon Snow re�ected, and I might have
had her.Her, and Winterfell, and my lord father’s name.","['Jon Snow', 'Winterfell']",['jon']
"Jon could hear the creak of chains as
the winch cage swung and scraped against the ice.Up top, the
sentries would be huddling in the warming shed around a brazier,
shouting to be heard above the wind.",['Jon'],['jon']
"He was walking beneath the shell of the Lord Commander’s
Tower, past the spot where Ygritte had died in his arms, when
Ghost appeared beside him, his warm breath steaming in the cold.
","['Tower', 'Ygritte']",['ygritte']
"The taste of
hot blood �lled Jon’s mouth, and he knew that Ghost had killed that
night.No, he thought.I am a man, not a wolf.He rubbed his mouth
with the back of a gloved hand and spat.
",['Ghost'],['ghost']
"Clydas still occupied the rooms beneath the rookery.At Jon’s
knock, he came shu�ing, a taper in his hand, to open the door a
crack.“Do I intrude?”, asked Jon.
","['Clydas', 'Jon’s', 'Jon']","['clydas', 'jon', 'jon']"
"“Not at all.”, Clydas opened the door wider.“I was mulling wine.
Will my lord take a cup?”,
“With pleasure.”, His hands were sti� from cold.He pulled o� his
gloves and �exed his �ngers.
",['Clydas'],['clydas']
"Clydas returned to the hearth to stir the wine.He’s sixty if he’s a
day.An old man.He only seemed young compared with Aemon.Short
and round, he had the dim pink eyes of some nocturnal creature.","['Clydas', 'Aemon']","['clydas', 'aemon']"
"A
few white hairs clung to his scalp.When Clydas poured, Jon held
the cup with both hands, sni�ed the spices, swallowed.The warmth
spread through his chest.","['Clydas', 'Jon', 'sni�ed']","['clydas', 'jon']"
"Lightbringer was brighter than I’d ever seen it.As bright
as the sun.”, Jon raised his cup.“To Stannis Baratheon and his magic
sword.”, The wine was bitter in his mouth.
","['Jon', '“To Stannis Baratheon']",['jon']
",
“He would know.”, Aemon Targaryen had seen nine kings upon
the Iron Throne.He had been a king’s son, a king’s brother, a king’s
uncle.“I looked at that book Maester Aemon left me.","['Aemon Targaryen', 'the Iron Throne', 'Maester Aemon']",['aemon']
"The Jade
Compendium.The pages that told of Azor Ahai.Lightbringer was his
sword.Tempered with his wife’s blood if Votar can be believed.
Thereafter Lightbringer was never cold to the touch, but warm as
Nissa Nissa had been warm.","['Azor', 'Ahai', 'Votar', 'Thereafter Lightbringer', 'Nissa Nissa']","['azor', 'nissa']"
"In battle the blade burned �ery hot.
Once Azor Ahai fought a monster.When he thrust the sword
through the belly of the beast, its blood began to boil.Smoke and
steam poured from its mouth, its eyes melted and dribbled down its
cheeks, and its body burst into �ame.”,
Clydas blinked.","['Ahai', 'Clydas']",['clydas']
"“A sword that makes its own heat …”,
“… would be a �ne thing on the Wall.”, Jon put aside his wine cup
and drew on his black moleskin gloves.“A pity that the sword that
",['Jon'],['jon']
"Stannis wields is cold.I’ll be curious to see how his Lightbringer
behaves in battle.Thank you for the wine.Ghost, with me.”, Jon
Snow raised the hood of his cloak and pulled at the door.","['Stannis', 'Jon\nSnow']",['stannis']
"The white
wolf followed him back into the night.
The armory was dark and silent.Jon nodded to the guards before
making his way past the silent racks of spears to his rooms.",['Jon'],['jon']
"The scarred
pinewood table was covered with maps of the Wall and the lands
beyond, a roster of rangers, and a letter from the Shadow Tower
written in Ser Denys Mallister’s �owing hand.
","['Shadow Tower', 'Ser Denys Mallister’s']",['denys']
"Ghost curled up
on his rug and went to sleep, but Jon could not rest yet.He read the letter from the Shadow Tower again, sharpened a
quill, and unstoppered a pot of thick black ink.","['Jon', 'Shadow Tower']",['jon']
"He wrote two
letters, the �rst to Ser Denys, the second to Cotter Pyke.Both of
them had been hounding him for more men.Halder and Toad he
dispatched west to the Shadow Tower, Grenn and Pyp to Eastwatch-
by-the-Sea.","['Ser Denys', 'second', 'Toad', 'the Shadow Tower', 'Grenn', 'the-Sea']","['denys', 'grenn']"
"Perched above the window,
the Old Bear’s raven peered down at him with shrewd black eyes.
My last friend, Jon thought ruefully.And I had best outlive you, or
you’ll eat my face as well.","['the Old Bear’s', 'Jon']",['jon']
"Ghost did not count.Ghost was closer than
a friend.Ghost was part of him.
Jon rose and climbed the steps to the narrow bed that had once
been Donal Noye’s.","['Jon', 'Donal Noye’s']","['jon', 'donal']"
"This is my lot, he realized as he undressed, from
now until the end of my days.
W
DAENERYS
hat is it?”, she cried, as Irri shook her gently by the
shoulder.",['Irri'],['irri']
"In her dream he had been kissing her
all over—her mouth, her neck, her breasts.
“No, Khaleesi,”, Irri murmured, “it is your eunuch Grey Worm and
the bald men.","['Khaleesi', 'Irri', 'Grey Worm']","['irri', 'grey']"
"She could hear the soft sounds
of sobs.“Who is that weeping?”,
“Your slave Missandei.”, Jhiqui had a taper in her hand.
“My servant.I have no slaves.”, Dany did not understand.","['Missandei', 'Jhiqui', 'Dany']","['missandei', 'jhiqui']"
"“Why
does she weep?”,
“For him who was her brother,”, Irri told her.
The rest she had from Skahaz, Reznak, and Grey Worm, when
they were ushered into her presence.","['Irri', 'Skahaz', 'Grey Worm']","['irri', 'skahaz', 'grey']"
"Dany knew their tidings were
bad before a word was spoken.One glance at the Shavepate’s ugly
face su�ced to tell her that.“The Sons of the Harpy?”,
Skahaz nodded.","['Harpy', 'Skahaz']",['skahaz']
"His mouth was grim.
“How many dead?”,
Reznak wrung his hands.“N-nine, Magni�cence.Foul work it
was, and wicked.A dreadful night, dreadful.”,
Nine.The word was a dagger in her heart.",['Reznak'],['reznak']
"Any freedman who
became too prosperous or too outspoken was marked for death.
Nine in one night, though … That frightened her.“Tell me.”,
Grey Worm answered.",['Grey Worm'],['grey']
"Two by two
they walked, and two by two they died.Your servants Black Fist
and Cetherys were slain by crossbow bolts in Mazdhan’s Maze.Your
servants Mossador and Duran were crushed by falling stones
beneath the river wall.","['Black Fist', 'Cetherys', 'Mazdhan’s Maze', 'Mossador', 'Duran']","['black', 'mazdhan', 'mossador', 'duran']"
"Your servants Eladon Goldenhair and Loyal
Spear were poisoned at a wineshop where they were accustomed to
stop each night upon their rounds.”,
Mossador.","['Eladon Goldenhair', 'Loyal\nSpear', 'Mossador']","['eladon', 'mossador']"
"Young as she was, Missandei had
shown such a gift for tongues that the Good Masters had made a
scribe of her.Mossador and Marselen had not been so fortunate.
","['Missandei', 'the Good Masters', 'Marselen']","['missandei', 'marselen']"
"“Nine, the noble Reznak said.Who else?”,
“Three freedmen, murdered in their homes,”, the Shavepate said.
“A moneylender, a cobbler, and the harpist Rylona Rhee.","['Reznak', 'Shavepate', 'Rylona Rhee']","['reznak', 'rylona']"
"They cut
her �ngers o� before they killed her.”,
The queen �inched.Rylona Rhee had played the harp as sweetly
as the Maiden.When she had been a slave in Yunkai, she had played
for every highborn family in the city.","['Rylona Rhee', 'Maiden', 'Yunkai']",['rylona']
"Skahaz, make me a new
watch, made up in equal parts of shavepates and freedmen.”,
“As you command.How many men?”,
“As many as you require.”,
Reznak mo Reznak gasped.",['Skahaz'],['skahaz']
"“It will be done,”, he
said, “but Your Radiance should know that the Great Masters of
Zhak and Merreq are making preparations to quit their pyramids
and leave the city.”,
Daenerys was sick unto death of Zhak and Merreq; she was sick
of all the Meereenese, great and small alike.","['the Great Masters', 'Zhak', 'Merreq', 'Daenerys', 'Zhak', 'Merreq', 'Meereenese']",['daenerys']
"Make
certain that all their gold remains here with us.Their stores of food
as well.”,
“Magni�cence,”, murmured Reznak mo Reznak, “we cannot know
that these great nobles mean to join your enemies.",['Reznak mo Reznak'],['reznak']
"More like they
are simply making for their estates in the hills.”,
“They will not mind us keeping their gold safe, then.There is
nothing to buy in the hills.”,
“They are afraid for their children,”, Reznak said.
",['Reznak'],['reznak']
"Yes, Daenerys thought, and so am I. “We must keep them safe as
well.I will have two children from each of them.From the other
pyramids as well.A boy and a girl.”,
“Hostages,”, said Skahaz, happily.
","['I.', 'Skahaz']",['skahaz']
"“Pages and cupbearers.“Go and do as
I’ve commanded.I have my dead to mourn.”“Come sleep with me,”, she told the
little scribe.“Dawn will not come for hours yet.”,
“Your Grace is kind to this one.”, Missandei slipped under the
sheets.",['Missandei'],['missandei']
"On Naath I’d be afraid.What if
the slavers came again?I feel safe when I’m with you.”,
Safe.The word made Dany’s eyes �ll up with tears.“I want to
keep you safe.”, Missandei was only a child.","['Safe', 'Dany', 'Missandei']",['missandei']
"With her, she felt as if
she could be a child too.“No one ever kept me safe when I was
little.Well, Ser Willem did, but then he died, and Viserys … I want
to protect you but  …  it is so hard.","['Ser Willem', 'Viserys']","['willem', 'viserys']"
"To be strong.I don’t always
know what I should do.I must know, though.I am all they have.I
am the queen … the … the …”,
“… mother,”, whispered Missandei.
",['Missandei'],['missandei']
"“Mother to dragons.”, Dany shivered.
“No. Mother to us all.”, Missandei hugged her tighter.“Your Grace
should sleep.Dawn will be here soon, and court.”,
","['Dany', 'Missandei', 'Grace', 'Dawn']",['missandei']
"Dany shut her eyes and
tried to think of home, of Dragonstone and King’s Landing and all
the other places that Viserys had told her of, in a kinder land than
this … but her thoughts kept turning back to Slaver’s Bay, like ships
caught in some bitter wind.","['Dragonstone', 'King’s Landing', 'Viserys', 'Slaver’s Bay']",['viserys']
"When Missandei was sound asleep,
Dany slipped from her arms and stepped out into the predawn air to
lean upon the cool brick parapet and gaze out across the city.","['Missandei', 'Dany']",['missandei']
"She found herself thinking of Daario Naharis once again, Daario
with his gold tooth and trident beard, his strong hands resting on
the hilts of his matched arakh and stiletto, hilts wrought of gold in
the shape of naked women.","['Daario Naharis', 'Daario']","['daario', 'daario']"
"I am jealous of a sword hilt, she
had realized, of women made of gold.Sending him to the Lamb Men
had been wise.She was a queen, and Daario Naharis was not the
stu� of kings.
",['Daario Naharis'],['daario']
"“It has been so long,”, she had said to Ser Barristan, just
yesterday.“What if Daario has betrayed me and gone over to my
enemies?”, Three treasons will you know.","['Ser Barristan', 'Daario']","['barristan', 'daario']"
"“What if he met another
woman, some princess of the Lhazarene?”,
The old knight neither liked nor trusted Daario, she knew.Even
so, he had answered gallantly.","['Lhazarene', 'Daario']",['daario']
"“There is no woman more lovely
than Your Grace.Only a blind man could believe otherwise, and
Daario Naharis was not blind.”,
No, she thought.His eyes are a deep blue, almost purple, and his
gold tooth gleams when he smiles for me.
","['Grace', 'Daario Naharis']",['daario']
"Ser Barristan was sure he would return, though.Dany could only
pray that he was right.
A bath will help soothe me.She padded barefoot through the grass
to her terrace pool.",['Barristan'],['barristan']
"Your guards never saw me.”,
“If I call out, they will kill you.”,
“They will swear to you that I am not here.”,
“Are you here?”,
“No.Hear me, Daenerys Targaryen.",['Daenerys Targaryen'],['daenerys']
"“I remember the Undying.Child of three, they called me.
Three mounts they promised me, three �res, and three treasons.
One for blood and one for gold and one for …”,
“Your Grace?”, Missandei stood in the door of the queen’s
bedchamber, a lantern in her hand.",['Missandei'],['missandei']
"No one.She was the blood of the dragon,
but Ser Barristan had warned her that in that blood there was a
taint.Could I be going mad?They had called her father mad, once.",['Ser Barristan'],['barristan']
"Missandei returned with a melon and a bowl of hard-cooked eggs,
but Dany found she had no appetite.As the sky lightened and the
stars faded one by one, Irri and Jhiqui helped her don a tokar of
violet silk fringed in gold.
","['Dany', 'Irri', 'Jhiqui']","['irri', 'jhiqui']"
"When Reznak and Skahaz appeared, she found herself looking at
them askance, mindful of the three treasons.Beware the perfumed
seneschal.She sni�ed suspiciously at Reznak mo Reznak.","['Reznak', 'Skahaz', 'sni�ed suspiciously', 'Reznak mo Reznak']","['reznak', 'skahaz', 'reznak']"
"Prophecies are treacherous, she reminded herself, and
Reznak may be no more than he appears.
In the purple hall, Dany found her ebon bench piled high about
with satin pillows.","['Dany', 'satin']",['satin']
"The sight brought a wan smile to her lips.Ser
Barristan’s work, she knew.The old knight was a good man, but
sometimes very literal.It was only a jape, ser, she thought, but she
sat on one of the pillows just the same.
",['Barristan’s'],['barristan']
"Her sleepless night soon made itself felt.Before long she was
�ghting o� a yawn as Reznak prattled about the craftsmen’s guilds.
The stonemasons were wroth with her, it seemed.",['Reznak'],['reznak']
"The bricklayers
as well.Certain former slaves were carving stone and laying bricks,
stealing work from guild journeymen and masters alike.“The
freedmen work too cheaply, Magni�cence,”, Reznak said.","['Magni�', 'Reznak']",['reznak']
"“Let it be written that henceforth only guild
members shall be permitted to name themselves journeymen or
masters … provided the guilds open their rolls to any freedman who
can demonstrate the requisite skills.”,
“So shall it be proclaimed,”, said Reznak.",['Reznak'],['reznak']
"“Some call
themselves journeymen, or even masters, titles that belong by
rights only to the craftsmen of the guilds.“Will it please Your
Worship to hear the noble Hizdahr zo Loraq?”,
Will he never admit defeat?","['Hizdahr', 'Loraq']",['hizdahr']
