sentence,entities,character
"“I’m the one you want.”,
“He’s the one we want.”, The o�cer jabbed his shortsword toward
the Bull, who’d come forward to stand beside her, Praed’s cheap
steel in his hand.
","['Bull', 'Praed’s']",['praed']
"“Now.”,
The o�cer’s �ngers uncurled.His sword fell in the dust.
“We’ll just keep that,”, Yoren said.“Good steel’s always needed on
the Wall.”,
“As you say.",['Yoren'],['yoren']
"The next time I catch you, I believe I’ll have your
head to go with the bastard boy’s.”,
“Better men than you have tried.”, Yoren slapped the rump of the
o�cer’s horse with the �at of his sword and sent him reeling o�
down the kingsroad.",['Yoren'],['yoren']
"For now.Men.”, The gold cloaks sheathed and
mounted up.“You’d best scamper up to that Wall of yours in a
hurry, old man.His men followed.
When they were out of sight, Hot Pie began to whoop, but Yoren
looked angrier than ever.","['Hot Pie', 'Yoren']","['hot', 'yoren']"
"“Who wants this?”,
“Me!”, Hot Pie yelled.
“Don’t be using it on Arry.”, He handed the boy the sword, hilt
�rst, and walked over to Arya, but it was the Bull he spoke to.
","['Hot Pie', 'Arya', 'Bull']","['hot', 'arya']"
"“Queen wants you bad, boy.”,
Arya was lost.“Why should she want him?”,
The Bull scowled at her.“Why should she want you?You’re
nothing but a little gutter rat!”,
“Well, you’re nothing but a bastard boy!”,","['Arya', 'Bull']",['arya']
"Or maybe he was only
pretending to be a bastard boy.“What’s your true name?”,
“Gendry,”, he said, like he wasn’t quite sure.
“Don’t see why no one wants neither o’ you,”, Yoren said, “but
they can’t have you regardless.","['Gendry', 'Yoren']","['gendry', 'yoren']"
"You ride them two coursers.First
sight of a gold cloak, make for the Wall like a dragon’s on your tail.
The rest o’ us don’t mean spit to them.”,
“Except for you,”, Arya pointed out.","['First', 'Arya']",['arya']
"“That man said he’d take your
head too.”,
“Well, as to that,”, Yoren said, “if he can get it o� my shoulders,
he’s welcome to it.”,
JON
Sam?”, Jon called softly.
","['Yoren', 'JON\nSam', 'Jon']","['yoren', 'jon']"
"A faint yellow glow �ltered
through the stacks from some hidden lamp.Jon blew out the taper
he carried, preferring not to risk an open �ame amidst so much old
dry paper.",['Jon'],['jon']
"The glow came from the lamp hung over his head.
He looked up at the sound of Jon’s steps.
“Have you been here all night?”,
“Have I?”, Sam looked startled.
","['Jon', 'Sam']","['jon', 'sam']"
"“You didn’t break your fast with us, and your bed hadn’t been
slept in.”, Rast suggested that maybe Sam had deserted, but Jon
never believed it.Desertion required its own sort of courage, and
Sam had little enough of that.
","['Rast', 'Sam', 'Jon', 'Sam']","['rast', 'sam', 'jon', 'sam']"
"“Is it morning?Down here there’s no way to know.”,
“Sam, you’re a sweet fool,”, Jon said.“You’ll miss that bed when
we’re sleeping on the cold hard ground, I promise you.”,
",['Jon'],['jon']
"Sam yawned.“Maester Aemon sent me to �nd maps for the Lord
Commander.I never thought … Jon, the books, have you ever seen
their like?There are thousands!”,
He gazed about him.",['Sam'],['sam']
"“The library at Winterfell has more than a
hundred.Did you �nd the maps?”,
“Oh, yes.”, Sam’s hand swept over the table, �ngers plump as
sausages indicating the clutter of books and scrolls before him.","['Winterfell', 'Sam']",['sam']
"“This,”, he said
reverently, “is the account of a journey from the Shadow Tower all
the way to Lorn Point on the Frozen Shore, written by a ranger
named Redwyn.","['the Shadow Tower', 'Lorn Point', 'the Frozen Shore', 'Redwyn']",['redwyn']
"I
was reading it a moment ago.”, He shoved some scrolls aside to
reveal a dusty volume bound in rotted leather.It’s not dated, but he mentions a Dorren Stark as
King in the North, so it must be from before the Conquest.","['Dorren Stark', 'North', 'Conquest']",['dorren']
"“He
drew maps as well, see …”,
“Maybe you could write an account of our ranging, Sam.”,
He’d meant to sound encouraging, but it was the wrong thing to
say.",['Sam'],['sam']
"Jon, they
fought giants!Redwyn even traded with the children of the forest,
it’s all here.”, Ever so delicately, he turned pages with a �nger.The last thing Sam needed was to be reminded of what faced
them on the morrow.",['Sam'],['sam']
"I could set it all to order, though; I know I could, but it
would take time … well, years, in truth.”,
“Mormont wanted those maps a little sooner than that.”, Jon
plucked a scroll from a bin, blew o� the worst of the dust.",['Jon'],['jon']
"“Look, this one is
crumbling,”, he said, frowning over the faded script.
“Be gentle.”, Sam came around the table and took the scroll from
his hand, holding it as if it were a wounded animal.",['Sam'],['sam']
"Twenty-three barrels of
pickled cod, eighteen jars of �sh oil, a cask of salt …”,
“An inventory,”, Sam said, “or perhaps a bill of sale.”,
“Who cares how much pickled cod they ate six hundred years
ago?”, Jon wondered.
","['Sam', 'Jon']","['sam', 'jon']"
"It can tell you how many men were in the Night’s
Watch then, how they lived, what they ate …”,
“They ate food,”, said Jon, “and they lived as we live.”,
“You’d be surprised.",['Jon'],['jon']
"“I would.”, Sam carefully replaced the scroll in the bin from which
Jon had plucked it.“You can learn so much from ledgers like that,
truly you can.This vault is a treasure, Jon.”,
“If you say so.”, Jon was doubtful.","['Sam', 'Jon', 'Jon', 'Jon']","['sam', 'jon', 'jon', 'jon']"
"Treasure meant gold, silver,
and jewels, not dust, spiders, and rotting leather.
“I do,”, the fat boy blurted.He was older than Jon, a man grown
by law, but it was hard to think of him as anything but a boy.",['Jon'],['jon']
"Qhorin Halfhand will be bringing another
hundred brothers from the Shadow Tower.You’ll be as safe as if
you were back in your lord father’s castle at Horn Hill.”,
Samwell Tarly managed a sad little smile.","['Qhorin Halfhand', 'the Shadow Tower', 'Horn Hill', 'Samwell Tarly']","['qhorin', 'samwell']"
"“I was never very safe
in my father’s castle either.”,
The gods play cruel jests, Jon thought.Pyp and Toad, all a lather to
be a part of the great ranging, were to remain at Castle Black.","['Jon', 'Toad', 'Castle Black']",['jon']
"It
was Samwell Tarly, the self-proclaimed coward, grossly fat, timid,
and near as bad a rider as he was with a sword, who must face the
haunted forest.",['Samwell Tarly'],['samwell']
"“We need you for the ravens, Sam.And someone has to help
me keep Grenn humble.”,
Sam’s chins quivered.“You could care for the ravens, or Grenn
could, or anyone,”, he said with a thin edge of desperation in his
","['Sam', 'Grenn', 'Sam', 'Grenn']","['sam', 'grenn', 'sam', 'grenn']"
"Sam, you said the words.You’re a brother of the Night’s Watch
now.”,
“A brother of the Night’s Watch shouldn’t be so scared.”,
“We’re all scared.We’d be fools if we weren’t.”, Too many rangers
had been lost the past two years, even Benjen Stark, Jon’s uncle.
","['Sam', 'Benjen Stark', 'Jon']","['sam', 'benjen', 'jon']"
"They had found two of his uncle’s men in the wood, slain, but the
corpses had risen in the chill of night.Jon’s burnt �ngers twitched
as he remembered.",['Jon'],['jon']
"He still saw the wight in his dreams, dead Othor
with the burning blue eyes and the cold black hands, but that was
the last thing Sam needed to be reminded of.","['Othor', 'Sam']","['othor', 'sam']"
"“There’s no shame in
fear, my father told me, what matters is how we face it.Come, I’ll
help you gather up the maps.”,
Sam nodded unhappily.The shelves were so closely spaced that
they had to walk single �le as they left.",['Sam'],['sam']
"In summer the wormwalks were seldom
used, save by rats and other vermin, but winter was a di�erent
matter.Soon, Jon thought as they climbed.He’d seen the harbinger that
had come to Maester Aemon with word of summer’s end, the great
raven of the Citadel, white and silent as Ghost.","['Jon', 'Maester Aemon', 'Citadel', 'Ghost']","['jon', 'ghost']"
"The steep stone steps had Sam pu�ng like a blacksmith’s bellows
by the time they reached the surface.They emerged into a brisk
wind that made Jon’s cloak swirl and snap.","['Sam pu�', 'Jon']","['sam', 'jon']"
"Ghost was stretched out
asleep beneath the wattle-and-daub wall of the granary, buthe
woke when Jon appeared, bushy white tail held sti�y upright as he
trotted to them.
",['Jon'],['jon']
"Sam squinted up at the Wall.It loomed above them, an icy cli�
seven hundred feet high.Sometimes it seemed to Jon almost a
living thing, with moods of its own.","['Sam', 'Jon']","['sam', 'jon']"
"The black brothers had dubbed the
wanderer Mormont’s Torch, saying (only half in jest) that the gods
must have sent it to light the old man’s way through the haunted
forest.
",['Mormont’s Torch'],['mormont']
"“The comet’s so bright you can see it by day now,”, Sam said,
shading his eyes with a �stful of books.
“Never mind about comets, it’s maps the Old Bear wants.”",['Sam'],['sam']
"They’d wanted
Jon and Sam to come as well, but Sam was almost as frightened of
whores as he was of the haunted forest, and Jon had wanted no part
of it.","['Jon', 'Sam', 'Sam', 'Jon']","['jon', 'sam', 'sam', 'jon']"
",
Ghost loped ahead of them.Grenn
had gone with them.Pyp and Halder and Toad had o�ered to buy
him his �rst woman to celebrate his �rst ranging.“Do what you want,”, he told Toad, “I took a vow.”,
As they passed the sept, he heard voices raised in song.","['Grenn', 'Halder', 'Toad', 'Toad']","['grenn', 'halder']"
"Outside the armory, Ser Endrew Tarth was working with some
raw recruits.They’d come in last night with Conwy, one of the
wandering crows who roamed the Seven Kingdoms collecting men
for the Wall.","['Ser Endrew Tarth', 'Conwy', 'Kingdoms']","['endrew', 'conwy']"
"This new crop consisted of a greybeard leaning on a
sta�, two blond boys with the look of brothers, a foppish youth in
soiled satin, a raggy man with a clubfoot, and some grinning loon
who must have fancied himself a warrior.",['satin'],['satin']
"Ser Endrew was showing
him the error of that presumption.He was a gentler master-at-arms
than Ser Alliser Thorne had been, but his lessons would still raise
bruises.",['Ser Alliser Thorne'],['alliser']
"Sam winced at every blow, but Jon Snow watched the
swordplay closely.
With his big gut and barrel
chest, his �at nose and bristly black jaw, Noye did not make a
pretty sight, but he was a welcome one nonetheless.","['Sam', 'Jon Snow', 'Noye']","['sam', 'jon']"
"The armorer
had proved himself a good friend.
“They smell of summer,”, Jon said as Ser Endrew bullrushed his
foe and knocked him sprawling.“Where did Conwy �nd them?”,
“A lord’s dungeon near Gulltown,”, the smith replied.","['Jon', 'Ser Endrew', 'Conwy', 'Gulltown']","['jon', 'endrew', 'conwy']"
"“A brigand,
a barber, a beggar, two orphans, and a boy whore.With such do we
defend the realms of men.”,
“They’ll do.”, Jon gave Sam a private smile.“We did.”,
Noye drew him closer.","['Jon', 'Sam']","['jon', 'sam']"
"“You’ve heard these tidings of your
brother?”,
“Last night.”, Conwy and his charges had brought the news north
with them, and the talk in the common room had been of little else.
",['Conwy'],['conwy']
"Jon was still not certain how he felt about it.Robb a king?The
brother he’d played with, fought with, shared his �rst cup of wine
with?But not mother’s milk, no.",['Jon'],['jon']
"“Will he now?”, The smith eyed him frankly.“I hope that’s so,
boy, but once I might have said the same of Robert.”,
“They say you forged his warhammer,”, Jon remembered.
","['Robert', 'Jon']","['robert', 'jon']"
"since they got their names.I tell you this—Robert was never the
same after he put on that crown.Some men are like swords, made
for �ghting.Hang them up and they go to rust.”,
“And his brothers?”, Jon asked.
","['Robert', 'Jon']","['robert', 'jon']"
"And Renly,
that one, he’s copper, bright and shiny, pretty to look at but not
worth all that much at the end of the day.”,
And what metal is Robb?Jon did not ask.",['Renly'],['renly']
"Men
came to the Wall from all of the Seven Kingdoms, and old loves and
loyalties were not easily forgotten, no matter how many oaths a
man swore … as Jon himself had good reason to know.",['Jon'],['jon']
"Even Sam—
his father’s House was sworn to Highgarden, whose Lord Tyrell
supported King Renly.Best not to talk of such things.The Night’s
Watch took no sides.","['House', 'Highgarden', 'Tyrell', 'King Renly']",['renly']
"“Lord Mormont awaits us,”, Jon said.
“I won’t keep you from the Old Bear.”, Noye clapped him on the
shoulder and smiled.“May the gods go with you on the morrow,
Snow.","['Jon', 'Noye']",['jon']
"You bring back that uncle of yours, you hear?”,
“We will,”, Jon promised him.
Lord Commander Mormont had taken up residence in the King’s
Tower after the �re had gutted his own.","['Jon', 'Mormont', 'King’s\nTower']","['jon', 'mormont']"
"Jon left Ghost with the
guards outside the door.“More stairs,”, said Sam miserably as they
started up.“I hate stairs.”,
“Well, that’s one thing we won’t face in the wood.”",['Sam'],['sam']
"I’ll have a look at them later.”,
Thoren Smallwood, a sinewy ranger with a weak chin and a
weaker mouth hidden under a thin scraggle of beard, gave Jon and
Sam a cool look.","['Thoren Smallwood', 'Jon', 'Sam']","['thoren', 'jon', 'sam']"
"“The Lord Commander’s place is
at Castle Black, lording and commanding,”, he told Mormont,
ignoring the newcomers, “it seems to me.”,
The raven �apped big black wings.","['Castle Black', 'Mormont']",['mormont']
"“Me, me, me.”,
“If you are ever Lord Commander, you may do as you please,”,
Mormont told the ranger, “but it seems to me that I have not died
yet, nor have the brothers put you in my place.”,
“I’m First Ranger now, with Ben Stark lost and Ser Jaremy
killed,”, Smallwood said stubbornly.","['Mormont', 'First Ranger', 'Ben Stark', 'Ser Jaremy', 'Smallwood']","['mormont', 'ben', 'jaremy']"
"“Put them
here.He had been one of Alliser Thorne’s henchmen,
and had no love for either of them.“The command should be
mine.”,
Mormont would have none of it.","['Alliser Thorne’s', 'Mormont']","['alliser', 'mormont']"
"“I sent out Ben Stark, and Ser
Waymar before him.I do not mean to send you after them and sit
wondering how long I must wait before I give you up for lost as
well.”, He pointed.",['Ben Stark'],['ben']
"We
ride at �rst light, or have you forgotten?”,
Smallwood pushed to his feet.“As my lord commands.”, On the
way out, he frowned at Jon, as if it were somehow his fault.
",['Jon'],['jon']
"“First Ranger!”, The Old Bear’s eyes lighted on Sam.“I’d sooner
name you First Ranger.He has the e�rontery to tell me to my face
that I’m too old to ride with him.","['First', 'Sam', 'First Ranger']",['sam']
"Do I look old to you, boy?”, The
hair that had retreated from Mormont’s spotted scalp had regrouped
beneath his chin in a shaggy grey beard that covered much of his
chest.",['Mormont’s'],['mormont']
"He thumped it hard.“Do I look frail?”,
Sam opened his mouth, gave a little squeak.The Old Bear
terri�ed him.“No, my lord,”, Jon o�ered quickly.“You look strong
as a … a …”,
“Don’t cozen me, Snow, you know I won’t have it.","['Sam', 'Jon', 'Snow']","['sam', 'jon']"
"“Was this all you
could �nd?”,
“I … m-m-my lord,”, Sam stammered, “there … there were more,
b-b-but … the dis-disorder …”,
“These are old,”, Mormont complained, and his raven echoed him
with a sharp cry of “Old, old.”,
","['Sam', 'dis', 'Mormont']","['sam', 'mormont']"
"Let me have a
look at these maps.”, Mormont pawed through them brusquely,
giving each no more than a glance and a grunt.“The villages may come and go, but the hills and rivers will be in
the same places,”, Jon pointed out.
","['Mormont', 'Jon']","['mormont', 'jon']"
"“True enough.Have you chosen your ravens yet, Tarly?”,
“M-m-maester Aemon m-means to p-pick them come evenfall,
after the f-f-feeding.”,
“I’ll have his best.","['Tarly', 'Aemon']",['aemon']
",
“If it happens that we’re all butchered out there, I mean for my
successor to know where and how we died.”,
Talk of butchery reduced Samwell Tarly to speechlessness.
",['Samwell Tarly'],['samwell']
"“O� with you, I’m too
busy for folly.No doubt the maester has some work you can do.”,
Sam swallowed, stepped back, and scurried out so quickly he
almost tripped over the rushes.
",['Sam'],['sam']
"“Is that boy as big a fool as he seems?”, the Lord Commander
asked when he’d gone.“Fool,”, the raven complained.Mormont did
not wait for Jon to answer.",['Jon'],['jon']
"He’s a deal steadier, and his mother was one of the green-apple
Fossoways.”,
“If it please my lord, what would you have of King Renly?”,
“The same things I’d have of all of them, lad.",['King Renly'],['renly']
"I’ll send Ser Arnell.
“If the winds have been kind,
Ser Alliser should reach King’s Landing by the turn of the moon, but
whether this boy Jo�rey will pay him any heed, I do not know.
","['Ser Arnell', 'Ser Alliser', 'King’s Landing', 'Jo�rey']","['arnell', 'alliser']"
"“Would that we had another hand to send to Renly.”,
“Dywen says you can �nd anything beyond the Wall.”,
“Aye, Dywen says.And the last time he went ranging, he says he
saw a bear �fteen feet tall.”, Mormont snorted.","['Renly', 'Dywen', 'Mormont']","['renly', 'dywen', 'mormont']"
"I have seen the
dead walk.I’ve not seen any giant bears.”, He gave Jon a long,
searching look.“But we were speaking of hands.How is yours?”,
“Better.”, Jon peeled o� his moleskin glove and showed him.",['Jon'],['jon']
"He gave me a salve to take with
me when we ride.”,
“You can wield Longclaw despite the pain?”,
“Well enough.”, Jon �exed his �ngers, opening and closing his �st
the way the maester had shown him.","['Longclaw', 'Jon �exed']",['jon']
"“I’m to work the �ngers every
day to keep them nimble, as Maester Aemon said.”,
“Blind he may be, but Aemon knows what he’s about.I pray the
gods let us keep him another twenty years.","['Maester Aemon', 'Aemon']",['aemon']
"Do you know that he
might have been king?”,
Jon was taken by surprise.“He told me his father was king, but
not … I thought him perhaps a younger son.”,
“So he was.",['Jon'],['jon']
"His father’s father was Daeron Targaryen, the Second
of His Name, who brought Dorne into the realm.Part of the pact
was that he wed a Dornish princess.","['Daeron Targaryen', 'Second', 'Dorne', 'Dornish']","['daeron', 'dornish']"
"She gave him four sons.
Aemon’s father Maekar was the youngest of those, and Aemon was
his third son.Mind you, all this happened long before I was born,
ancient as Smallwood would make me.”,
“Maester Aemon was named for the Dragonknight.”,
“So he was.","['Aemon’s', 'Maekar', 'Aemon', 'third', 'Smallwood', 'Maester Aemon', 'Dragonknight']","['aemon', 'maekar', 'aemon']"
"Some say Prince Aemon was King Daeron’s true
father, not Aegon the Unworthy.Be that as it may, our Aemon
lacked the Dragonknight’s martial nature.He likes to say he had a
slow sword but quick wits.","['Prince Aemon', 'King Daeron’s', 'Aegon', 'Unworthy', 'Aemon', 'Dragonknight']","['aemon', 'daeron', 'aegon', 'aemon']"
"Small wonder his grandfather packed
him o� to the Citadel.He was nine or ten, I believe … and ninth or
tenth in the line of succession as well.”,
Maester Aemon had counted more than a hundred name days, Jon
knew.","['Citadel', 'ninth', 'Maester Aemon', 'Jon']",['jon']
"He left
two sons, but they followed him to the grave not long after, during
the Great Spring Sickness.King Daeron was also taken, so the crown
passed to Daeron’s second son, Aerys.”,
“The Mad King?”, Jon was confused.","['the Great Spring Sickness', 'Daeron', 'Daeron', 'second', 'Aerys', 'Jon']","['daeron', 'daeron', 'aerys', 'jon']"
"The one Robert deposed was the
second of that name.”,
“How long ago was this?”,
“Eighty years or close enough,”, the Old Bear said, “and no, I still
hadn’t been born, though Aemon had forged half a dozen links of
his maester’s chain by then.","['Robert', 'second', 'the Old Bear', 'Aemon']","['robert', 'aemon']"
"Aerys had been king before
Robert, that wasn’t so long ago.
“No, this was Aerys the First.Aerys wed his own sister, as the
Targaryens were wont to do, and reigned for ten or twelve years.
","['Aerys', 'Robert', 'Aerys', 'First', 'Aerys', 'Targaryens']","['aerys', 'robert', 'aerys', 'aerys']"
"Aemon took his vows and left the Citadel to serve at some lordling’s
court … until his royal uncle died without issue.The Iron Throne
passed to the last of King Daeron’s four sons.","['Aemon', 'Citadel', 'King Daeron’s']","['aemon', 'daeron']"
"The new king summoned all his sons to court and
would have made Aemon part of his councils, but he refused, saying
that would usurp the place rightly belonging to the Grand Maester.
",['Aemon'],['aemon']
"That was Maekar,
Aemon’s father.Instead he served at the keep of his eldest brother, another Daeron.
Well, that one died too, leaving only a feeble-witted daughter as
heir.","['Maekar', 'Aemon’s', 'Daeron']","['maekar', 'aemon', 'daeron']"
"Some pox he caught from a whore, I believe.The next brother
was Aerion.”,
“Aerion the Monstrous?”, Jon knew that name.“The Prince Who
Thought He Was a Dragon”, was one of Old Nan’s more gruesome
tales.","['Aerion', 'Jon', 'Old Nan’s']","['aerion', 'jon', 'old']"
"His little brother Bran had loved it.
“The very one, though he named himself Aerion Bright�ame.Not quite a year after, King Maekar
died in battle against an outlaw lord.”,
","['Bran', 'Aerion Bright', 'King Maekar']","['aerion', 'maekar']"
"Jon was not entirely innocent of the history of the realm; his own
maester had seen to that.“That was the year of the Great Council,”,
he said.“The lords passed over Prince Aerion’s infant son and Prince
Daeron’s daughter and gave the crown to Aegon.”,
“Yes and no.","['Jon', 'the Great Council', 'Prince\nDaeron’s', 'Aegon']","['jon', 'aegon']"
"First they o�ered it, quietly, to Aemon.And quietly
he refused.The gods meant for him to serve, not to rule, he told
them.He had sworn a vow and would not break it, though the High
Septon himself o�ered to absolve him.","['First', 'Aemon', 'Septon']","['aemon', 'septon']"
"Well, no sane man wanted
any blood of Aerion’s on the throne, and Daeron’s girl was a lackwit
besides being female, so they had no choice but to turn to Aemon’s
younger brother—Aegon, the Fifth of His Name.","['Aerion’s', 'Daeron', 'Aemon’s', 'Aegon', 'Fifth']","['aerion', 'daeron', 'aemon', 'aegon']"
"Aegon the
Unlikely, they called him, born the fourth son of a fourth son.
Aemon knew, and rightly, that if he remained at court those who
disliked his brother’s rule would seek to use him, so he came to the
Wall.","['Aegon', 'fourth', 'fourth']",['aegon']
"And here he has remained, while his brother and his brother’s
son and his son each reigned and died in turn, until Jaime Lannister
put an end to the line of the Dragonkings.”,
“King,”, croaked the raven.","['Jaime Lannister', 'Dragonkings']",['jaime']
"The bird �apped across the solar to
land on Mormont’s shoulder.“King,”, it said again, strutting back
and forth.
“He likes that word,”, Jon said, smiling.
","['Mormont', 'Jon']","['mormont', 'jon']"
"“I think he means for you to have a crown, my lord.”,
“The realm has three kings already, and that’s two too many for
my liking.”, Mormont stroked the raven under the beak with a
�nger, but all the while his eyes never left Jon Snow.
","['Mormont', 'Jon Snow']","['mormont', 'jon']"
"“An easy word to say.An easy word to like.”,
“King,”, the bird said again.
It made him feel odd.“My lord, why have you told me this, about
Maester Aemon?”,
“Must I have a reason?”, Mormont shifted in his seat, frowning.
","['Maester Aemon', 'Mormont']",['mormont']
"“Your brother Robb has been crowned King in the North.You and
Aemon have that in common.A king for a brother.”,
“And this too,”, said Jon.“A vow.”,
The Old Bear gave a loud snort, and the raven took �ight,
�apping in a circle about the room.","['Robb', 'North', 'Aemon', 'Jon']","['robb', 'aemon', 'jon']"
"“Give me a man for every vow
I’ve seen broken and the Wall will never lack for defenders.”,
“I’ve always known that Robb would be Lord of Winterfell.”,
Mormont gave a whistle, and the bird �ew to him again and
settled on his arm.","['Winterfell', 'Mormont']",['mormont']
"Men will call you a crow.Him they’ll call
Your Grace.Singers will praise every little thing he does, while your
greatest deeds all go unsung.Tell me that none of this troubles you,
Jon … and I’ll name you a liar, and know I have the truth of it.”,
Jon drew himself up, taut as a bowstring.",['Jon'],['jon']
"“And if it did trouble
me, what might I do, bastard as I am?”,
“What will you do?”, Mormont asked.“Bastard as you are?”,
“Be troubled,”, said Jon, “and keep my vows.”,
","['Mormont', 'Jon']","['mormont', 'jon']"
"CATELYN
Her son’s crown was fresh from the forge, and it seemed to Catelyn
Stark that the weight of it pressed heavy on Robb’s head.
The ancient crown of the Kings of Winter had been lost three
centuries ago, yielded up to Aegon the Conqueror when Torrhen
Stark knelt in submission.","['Catelyn\nStark', 'Aegon', 'Torrhen\nStark knelt']",['aegon']
"Lord Hoster’s smith had done his work well, and Robb’s
crown looked much as the other was said to have looked in the tales
told of the Stark kings of old; an open circlet of hammered bronze
incised with the runes of the First Men, surmounted by nine black
iron spikes wrought in the shape of longswords.","['Hoster', 'Stark', 'First']",['hoster']
"What Aegon had done with it no man
could say.Of gold and silver
and gemstones, it had none; bronze and iron were the metals of
winter, dark and strong to �ght against the cold.
",['Aegon'],['aegon']
"It is no easy thing to wear a crown,
Catelyn thought, watching, especially for a boy of �fteen years.
When the guards brought in the captive, Robb called for his
sword.",['Catelyn'],['catelyn']
"Olyvar Frey o�ered it up hilt �rst, and her son drew the
blade and laid it bare across his knees, a threat plain for all to see.
“Your Grace, here is the man you asked for,”, announced Ser Robin
Ryger, captain of the Tully household guard.
","['Ser Robin\nRyger', 'Tully']",['tully']
"This Ser Cleos Frey was
a son of the Lady Genna who was sister to Lord Tywin Lannister,
but he had none of the fabled Lannister beauty, the fair hair and
green eyes.","['This Ser Cleos Frey', 'Genna', 'Tywin Lannister', 'Lannister']","['genna', 'tywin']"
"“Kneel before the king, Lannister!”, Theon Greyjoy shouted.Ser
Robin forced the prisoner to his knees.
He did not look a lion, Catelyn re�ected.Instead he had inherited the stringy brown locks, weak
chin, and thin face of his sire, Ser Emmon Frey, old Lord Walder’s
second son.","['Kneel', 'Lannister', 'Theon Greyjoy', 'Robin', 'Catelyn re�', 'Ser Emmon Frey', 'second']","['theon', 'robin', 'catelyn', 'emmon']"
"Grey Wind, her son had named him.A direwolf large as
any elkhound, lean and smoke-dark, with eyes like molten gold.
When the beast padded forward and sni�ed at the captive knight,
every man in that hall could smell the scent of fear.","['Grey Wind', 'sni�ed']",['grey']
"Ser Cleos had
been taken during the battle in the Whispering Wood, where Grey
Wind had ripped out the throats of half a dozen men.
The knight scrambled up, edging away with such alacrity that
some of the watchers laughed aloud.","['Cleos', 'the Whispering Wood']",['cleos']
"“Thank you, my lord.”,
“Your Grace,”, barked Lord Umber, the Greatjon, ever the loudest
of Robb’s northern bannermen … and the truest and �ercest as well,
or so he insisted.","['Greatjon', 'Robb’s']",['robb']
"He had been the �rst to proclaim her son King in
the North, and he would brook no slight to the honor of his new-
made sovereign.
“Your Grace,”, Ser Cleos corrected hastily.","['King', 'North', 'Cleos']",['cleos']
"“Pardons.”,
He is not a bold man, this one, Catelyn thought.More of a Frey
than a Lannister, in truth.His cousin the Kingslayer would have
been a much di�erent matter.","['Catelyn', 'Frey', 'Lannister', 'Kingslayer']","['catelyn', 'frey']"
"They would never have gotten that
honori�c through Ser Jaime Lannister’s perfect teeth.
“I brought you from your cell to carry my message to your cousin
Cersei Lannister in King’s Landing.","['Cersei Lannister', 'King’s Landing']",['cersei']
"You’ll travel under a peace
banner, with thirty of my best men to escort you.”,
Ser Cleos was visibly relieved.“Then I should be most glad to
bring His Grace’s message to the queen.”,
“Understand,”, Robb said, “I am not giving you your freedom.
","['Cleos', 'Grace']",['cleos']
"Your grandfather Lord Walder pledged me his support and that of
House Frey.Many of your cousins and uncles rode with us in the
Whispering Wood, but you chose to �ght beneath the lion banner.
","['Walder', 'House Frey', 'Whispering Wood']","['walder', 'frey']"
"I want your pledge, on your
honor as a knight, that after you deliver my message you’ll return
with the queen’s reply, and resume your captivity.”,
Ser Cleos answered at once.",['Cleos'],['cleos']
"“If you do not return, the
whole realm will know you forsworn.”,
“I will do as I pledged,”, Ser Cleos replied sti�y. “What is this
message?”,
“An o�er of peace.”, Robb stood, longsword in hand.",['Ser Cleos'],['cleos']
"“Tell the Queen Regent
that if she meets my terms, I will sheath this sword, and make an
end to the war between us.”,
In the back of the hall, Catelyn glimpsed the tall, gaunt �gure of
Lord Rickard Karstark shove through a rank of guards and out the
door.","['Catelyn', 'Rickard Karstark']","['catelyn', 'rickard']"
"That makes you a Lannister, not a Frey.Grey Wind
moved to his side.The hall grew hushed.No one else moved.Robb paid the disruption no mind.
“Olyvar, the paper,”, he commanded.","['Frey', 'Grey Wind']","['frey', 'grey']"
"When I receive word from my castellan that
my sisters have returned unharmed to Winterfell, I will release the
queen’s cousins, the squire Willem Lannister and your brother Tion
Frey, and give them safe escort to Casterly Rock or wheresoever
she desires them delivered.”,
Catelyn Stark wished she could read the thoughts that hid behind
each face, each furrowed brow and pair of tightened lips.
","['Winterfell', 'Willem Lannister', 'Frey', 'Casterly Rock', 'Catelyn Stark']","['willem', 'frey', 'catelyn']"
"It is to be understood that Sansa’s betrothal to Jo�rey
Baratheon is at an end.Ned had
the truth of it, she thought.His place was at Winterfell, he said as
much, but would I hear him?","['Sansa', 'Jo�rey\nBaratheon', 'Ned', 'Winterfell']","['sansa', 'ned']"
"“Fourth, the queen will command her father Lord Tywin to
release those knights and lords bannermen of mine that he took
captive in the battle on the Green Fork of the Trident.","['Fourth', 'Tywin', 'the Green Fork', 'Trident']",['tywin']
"Once he does
so, I shall release my own captives taken in the Whispering Wood
and the Battle of the Camps, save Jaime Lannister alone, who will
remain my hostage for his father’s good behavior.”","['Whispering Wood', 'Camps', 'Jaime Lannister']",['jaime']
"No.,
She watched her brother Ser Edmure Tully as he stood with his
thumbs hooked over his swordbelt, his face as still as stone.
,
She studied Theon Greyjoy’s sly smile, wondering what it meant.
",['Theon Greyjoy’s'],['theon']
"That young man had a way of looking as though he knew some
secret jest that only he was privy to; Catelyn had never liked it.
“Lastly, King Jo�rey and the Queen Regent must renounce all
claims to dominion over the north.","['Catelyn', 'Jo�rey']",['catelyn']
