sentence,entities,character
"The Lannisters are the biggest part of it, but we have also
borrowed from Lord Tyrell, the Iron Bank of Braavos, and several
Tyroshi trading cartels.Of late I’ve had to turn to the Faith.","['Tyrell', 'the Iron Bank of Braavos', 'Tyroshi', 'Faith']",['tyroshi']
"The
High Septon haggles worse than a Dornish �shmonger.”,
Ned was aghast.“Aerys Targaryen left a treasury �owing with
gold.How could you let this happen?”,
Little�nger gave a shrug.","['Septon', 'Dornish', 'Ned', 'Targaryen']","['septon', 'dornish', 'ned']"
"“The master of coin �nds the money.
The king and the Hand spend it.”,
“I will not believe that Jon Arryn allowed Robert to beggar the
realm,”, Ned said hotly.
","['Jon Arryn', 'Robert', 'Ned']","['jon', 'robert', 'ned']"
"Grand Maester Pycelle shook his great bald head, his chains
clinking softly.“Lord Arryn was a prudent man, but I fear that His
Grace does not always listen to wise counsel.”,
","['Maester Pycelle', 'Arryn', 'Grace']",['arryn']
"“My royal brother loves tournaments and feasts,”, Renly
Baratheon said, “and he loathes what he calls ‘counting coppers.’ ”,
“I will speak with His Grace,”, Ned said.","['Renly\nBaratheon', 'Grace', 'Ned']",['ned']
"“This tourney is an
extravagance the realm cannot a�ord.”,
“Speak to him as you will,”, Lord Renly said, “we had still best
make our plans.”,
“Another day,”, Ned said.",['Ned'],['ned']
"The king had not yet arrived, he was told.Robert had hardly been
seen; the talk was he was traveling in the huge wheelhouse, drunk
as often as not.If so, he might be hours behind, but he would still
be here too soon for Ned’s liking.","['Robert', 'Ned']","['robert', 'ned']"
"He had only to look at Sansa’s
face to feel the rage twisting inside him once again.The last
fortnight of their journey had been a misery.Sansa blamed Arya
and told her that it should have been Nymeria who died.","['Sansa’s', 'Arya', 'Nymeria']","['sansa', 'arya', 'nymeria']"
"And Arya
was lost after she heard what had happened to her butcher’s boy.
Sansa cried herself to sleep, Arya brooded silently all day long, and
Eddard Stark dreamed of a frozen hell reserved for the Starks of
Winterfell.
","['Arya', 'Arya', 'Starks', 'Winterfell']","['arya', 'arya']"
"“You’re going
the wrong way, Stark.Come with me.”,
Hesitantly, Ned followed.They were relics of the Targaryens, black steel with dragon scales
cresting their helms, now dusty and forgotten.","['Stark', 'Ned', 'Targaryens']",['ned']
"“This is not the way
to my chambers,”, Ned said.
“Did I say it was?I’m leading you to the dungeons to slit your
throat and seal your corpse up behind a wall,”, Little�nger replied,
his voice dripping with sarcasm.",['Ned'],['ned']
"Ned followed him warily, wondering if this day would ever end.
He had no taste for these intrigues, but he was beginning to realize
that they were meat and mead to a man like Little�nger.
",['Ned'],['ned']
"At the foot of the steps was a heavy door of oak and iron.Petyr
Baelish lifted the crossbar and gestured Ned through.They stepped
out into the ruddy glow of dusk, on a rocky blu� high above the
river.",['Ned'],['ned']
"“We’re outside the castle,”, Ned said.
“You are a hard man to fool, Stark,”, Little�nger said with a
smirk.“Was it the sun that gave it away, or the sky?","['Ned', 'Stark']",['ned']
"two horses waiting.Ned mounted up and trotted behind him, down
the trail and into the city.
Finally Baelish drew rein in front of a ramshackle building, three
stories, timbered, its windows bright with lamplight in the
gathering dusk.",['Ned'],['ned']
"Ned Stark dismounted in a fury.“A brothel,”, he said as he seized
Little�nger by the shoulder and spun him around.“You’ve brought
me all this way to take me to a brothel.”,
“Your wife is inside,”, Little�nger said.
",['Ned Stark'],['ned']
"“Brandon was too kind to you,”, Ned said as
he slammed the small man back against a wall and shoved his
dagger up under the little pointed chin beard.
","['Brandon', 'Ned']","['brandon', 'ned']"
"It was the �nal insult.“My lord, no,”, an urgent voice called out.“He speaks the truth.”,
There were footsteps behind him.
Ned spun, knife in hand, as an old white-haired man hurried
toward them.",['Ned'],['ned']
"He was dressed in brown roughspun, and the soft
�esh under his chin wobbled as he ran.“This is no business of
yours,”, Ned began; then, suddenly, the recognition came.",['Ned'],['ned']
"He
lowered the dagger, astonished.“Ser Rodrik?”,
Rodrik Cassel nodded.“Your lady awaits you upstairs.”,
Ned was lost.“Catelyn is truly here?This is not some strange jape
of Little�nger’s?”, He sheathed his blade.
","['Rodrik', 'Rodrik Cassel', 'Ned']","['rodrik', 'rodrik', 'ned']"
"No one paid Ned the least bit of
attention.Ser Rodrik waited below while Little�nger led him up to
the third �oor, along a corridor, and through a door.
","['Ned', 'Rodrik', 'third']","['ned', 'rodrik']"
"Inside, Catelyn was waiting.She cried out when she saw him, ran
to him, and embraced him �ercely.
“My lady,”, Ned whispered in wonderment.
“Oh, very good,”, said Little�nger, closing the door.","['Catelyn', 'Ned']","['catelyn', 'ned']"
"“You
recognized her.”,
“I feared you’d never come, my lord,”, she whispered against his
chest.“Petyr has been bringing me reports.He told me of your
troubles with Arya and the young prince.",['Arya'],['arya']
"How are my girls?”,
“Both in mourning, and full of anger,”, he told her.“Cat, I do not
understand.What are you doing in King’s Landing?What’s
happened?”, Ned asked his wife.","['King’s', 'Ned']",['ned']
"“Is it Bran?Is he …”, Dead was the
word that came to his lips, but he could not say it.
“It is Bran, but not as you think,”, Catelyn said.
Ned was lost.","['Dead', 'Catelyn', 'Ned']","['catelyn', 'ned']"
"“As it chances, I own this particular
establishment, so arrangements were easily made.I am most
anxious to keep the Lannisters from learning that Cat is here in
King’s Landing.”,
“Why?”, Ned asked.","['Cat', 'King’s Landing', 'Ned']",['ned']
"Those are deep cuts  …  a gash from a sword
or … how did this happen, my lady?”,
Catelyn slid a dagger out from under her cloak and placed it in
his hand.",['Catelyn'],['catelyn']
"“Gods.“This blade was sent to open Bran’s throat and spill his
life’s blood.”,
Ned’s head jerked up.“But … who … why would …”,
She put a �nger to his lips.","['Bran’s', 'Ned’s']",['ned']
"And when she
was done, Eddard Stark sat dazed beside the table, the dagger in his
hand.Bran’s wolf had saved the boy’s life, he thought dully.What
was it that Jon had said when they found the pups in the snow?
","['Eddard Stark', 'Bran’s', 'Jon']","['eddard', 'jon']"
"Your children were meant to have these pups, my lord.And he had
killed Sansa’s, and for what?Was it guilt he was feeling?Or fear?If
the gods had sent these wolves, what folly had he done?
",['Sansa’s'],['sansa']
"Painfully, Ned forced his thoughts back to the dagger and what it
meant.“The Imp’s dagger,”, he repeated.It made no sense.His hand
curled around the smooth dragonbone hilt, and he slammed the
blade into the table, felt it bite into the wood.","['Ned', 'Imp']",['ned']
"It stood mocking
him.“Why should Tyrion Lannister want Bran dead?The boy has
never done him harm.”,
“Do you Starks have nought but snow between your ears?”,
Little�nger asked.","['Tyrion Lannister', 'Starks']",['tyrion']
"“The Imp would never have acted alone.”,
Ned rose and paced the length of the room.“If the queen had a
role in this or, gods forbid, the king himself … no, I will not believe
that.”, Yet even as he said the words, he remembered",['Ned'],['ned']
"He remembered Rhaegar’s
infant son, the red ruin of his skull, and the way the king had turned
away, as he had turned away in Darry’s audience hall not so long
ago.","['Rhaegar', 'Darry']","['rhaegar', 'darry']"
"that chill
morning on the barrowlands, and Robert’s talk of sending hired
knives after the Targaryen princess.He could still hear Sansa pleading, as Lyanna had pleaded once.
","['Robert', 'Targaryen', 'Sansa', 'Lyanna']","['robert', 'sansa', 'lyanna']"
"“Most likely the king did not know,”, Little�nger said.“It would
not be the �rst time.Our good Robert is practiced at closing his
eyes to things he would rather not see.”,
Ned had no reply for that.","['Robert', 'Ned']","['robert', 'ned']"
"“The accusation is treason either way.Accuse the king
and you will dance with Ilyn Payne before the words are out of
your mouth.The queen  …  if you can �nd proof, and if you can
make Robert listen, then perhaps …”,
“We have proof,”, Ned said.","['Robert', 'Ned']","['robert', 'ned']"
"The Imp will no
doubt swear the blade was lost or stolen while he was at Winterfell,
and with his hireling dead, who is there to give him the lie?”, He
tossed the knife lightly to Ned.","['Imp', 'Winterfell', 'Ned']",['ned']
"Ned regarded him coldly.“Lord Baelish, I am a Stark of
Winterfell.My son lies crippled, perhaps dying.He would be dead,
and Catelyn with him, but for a wolf pup we found in the snow.","['Ned', 'Baelish', 'Stark', 'Winterfell', 'Catelyn']","['ned', 'baelish', 'catelyn']"
"“He has promised to help you �nd the truth.”,
That was not news that Eddard Stark welcomed, but it was true
enough that they needed help, and Little�nger had been almost a
brother to Cat once.","['Eddard Stark', 'Cat']",['eddard']
"A fool’s task,
admittedly, but I could never refuse your wife anything.”,
“I told Petyr our suspicions about Jon Arryn’s death,”, Catelyn
said.It would not be the �rst time that Ned had
been forced to make common cause with a man he despised.","['Petyr', 'Jon Arryn’s', 'Catelyn', 'Ned']","['petyr', 'jon', 'catelyn', 'ned']"
"“Very
well,”, he said, thrusting the dagger into his belt.“You spoke of
Varys.Does the eunuch know all of it?”,
“Not from my lips,”, Catelyn said.“You did not wed a fool,
Eddard Stark.","['Catelyn', 'Eddard Stark']","['catelyn', 'eddard']"
"But Varys has ways of learning things that no man
could know.He has some dark art, Ned, I swear it.”,
“He has spies, that is well known,”, Ned said, dismissive.
","['Ned', 'Ned']","['ned', 'ned']"
"“It is more than that,”, Catelyn insisted.“Ser Rodrik spoke to Ser
Aron Santagar in all secrecy, yet somehow the Spider knew of their
conversation.I fear that man.”,
Little�nger smiled.","['Catelyn', 'Rodrik', 'Spider']","['catelyn', 'rodrik']"
"“Leave Lord Varys to me, sweet lady.“Or would, if he were a man, or had any balls.You
see, if the pie is opened, the birds begin to sing, and Varys would
not like that.",['Varys'],['varys']
"Were I you, I would worry more about the Lannisters
and less about the eunuch.”,
Ned did not need Little�nger to tell him that.He was thinking
back to the day Arya had been found, to the look on the queen’s
face when she said, We have a wolf, so soft and quiet.",['Ned'],['ned']
"He was
thinking of the boy Mycah, of Jon Arryn’s sudden death, of Bran’s
fall, of old mad Aerys Targaryen dying on the �oor of his throne
room while his life’s blood dried on a gilded blade.","['Mycah', 'Jon Arryn’s', 'Bran’s', 'Aerys Targaryen']","['mycah', 'jon', 'aerys']"
"“My lady,”, he
said, turning to Catelyn, “there is nothing more you can do here.I
want you to return to Winterfell at once.If there was one assassin,
there could be others.","['Catelyn', 'Winterfell']",['catelyn']
"Whoever ordered Bran’s death will learn soon
enough that the boy still lives.”,
“I had hoped to see the girls …”, Catelyn said.
“That would be most unwise,”, Little�nger put in.","['Bran’s', 'Catelyn']",['catelyn']
"“The Red Keep
is full of curious eyes, and children talk.”,
“He speaks truly, my love,”, Ned told her.He embraced her.
“Take Ser Rodrik and ride for Winterfell.","['Ned', 'Winterfell']",['ned']
"I will watch over the girls.
Go home to our sons and keep them safe.”,
“As you say, my lord.”, Catelyn lifted her face, and Ned kissed
her.Her maimed �ngers clutched against his back with a desperate
strength, as if to hold him safe forever in the shelter of her arms.
","['Catelyn', 'Ned']","['catelyn', 'ned']"
"“Would the lord and lady like the use of a bedchamber?”, asked
Little�nger.“I should warn you, Stark, we usually charge for that
sort of thing around here.”,
“A moment alone, that’s all I ask,”, Catelyn said.
","['Stark', 'Catelyn']",['catelyn']
"“I will not
forget the help you gave me, Petyr.When your men came for me, I
did not know whether they were taking me to a friend or an enemy.
I have found you more than a friend.",['Petyr'],['petyr']
"I have found a brother I’d
thought lost.”,
Petyr Baelish smiled.“I am desperately sentimental, sweet lady.
Best not tell anyone.I have spent years convincing the court",['Petyr Baelish'],['petyr']
"am wicked and cruel, and I should hate to see all that hard work go
for naught.”,
Ned believed not a word of that, but he kept his voice polite as he
said, “You have my thanks as well, Lord Baelish.”,
“Oh, now there’s a treasure,”, Little�nger said, exiting.
",['Ned'],['ned']
"that I
When the door had closed behind him, Ned turned back to his
wife.“Once you are home, send word to Helman Tallhart and
Galbart Glover under my seal.","['Ned', 'Helman Tallhart', 'Galbart Glover']","['ned', 'helman', 'galbart']"
"And from this day on, I want a careful watch
kept over Theon Greyjoy.If there is war, we shall have sore need of
his father’s �eet.”,
“War?”, The fear was plain on Catelyn’s face.
",['Theon Greyjoy'],['theon']
"“The Lannisters are merciless in the
face of weakness, as Aerys Targaryen learned to his sorrow, but
they would not dare attack the north without all the power of the
realm behind them, and that they shall not have.",['Aerys Targaryen'],['aerys']
"“It will not come to that,”, Ned promised her, praying it was true.
He took her in his arms again.I must play out
this fool’s masquerade as if nothing is amiss.",['Ned'],['ned']
"“If,”, she said, “what then, my love?”,
That was the most dangerous part, Ned knew.“All justice �ows
from the king,”, he told her.“When I know the truth, I must go to
Robert.”, And pray that he is the man I think he is, he �nished silently,
and not the man I fear he has become.
","['Ned', 'Robert']","['ned', 'robert']"
"TYRION
“Are you certain that you must leave us so soon?”, the Lord
Commander asked him.
“Past certain, Lord Mormont,”, Tyrion replied.“My brother Jaime
will be wondering what has become of me.",['Jaime'],['jaime']
"He may decide that you
have convinced me to take the black.”,
“Would that I could.”, Mormont picked up a crab claw and cracked
it in his �st. Old as he was, the Lord Commander still had the
strength of a bear.",['Mormont'],['mormont']
"Ser Alliser Thorne was the only man at table who did not so much
as crack a smile.“Lannister mocks us.”,
“Only you, Ser Alliser,”, Tyrion said.This time the laughter round
the table had a nervous, uncertain quality to it.
","['Ser Alliser Thorne', 'Ser Alliser', 'Tyrion']","['alliser', 'alliser', 'tyrion']"
"Thorne’s black eyes �xed on Tyrion with loathing.“You have a
bold tongue for someone who is less than half a man.Perhaps you
and I should visit the yard together.”,
“Why?”, asked Tyrion.","['Thorne', 'Tyrion']",['tyrion']
"“Why, I have steel in
my hand, Ser Alliser, although it appears to be a crab fork.Shall we
duel?”, He hopped up on his chair and began poking at Thorne’s
chest with the tiny fork.","['Ser Alliser', 'Thorne’s']",['alliser']
"“Duel!Duel!Duel!”,
Ser Alliser Thorne walked from the room so sti�yit looked as
though he had a dagger up his butt.
Mormont was still gasping for breath.",['Mormont'],['mormont']
"I have seen dead men with more humor
than your Ser Alliser.”,
“Not so,”, objected the Lord Steward, Bowen Marsh, a man as
round and red as a pomegranate.","['Ser Alliser', 'Steward', 'Bowen Marsh']","['alliser', 'bowen']"
"“Chip the ice o� your
eyes, my good lords.Ser Alliser Thorne should be mucking out your
stables, not drilling your young warriors.”,
“The Watch has no shortage of stableboys,”, Lord Mormont
grumbled.",['Alliser Thorne'],['alliser']
"He
fought bravely at King’s Landing.”,
“On the wrong side,”, Ser Jaremy Rykker commented dryly.“I
ought to know, I was there on the battlements beside him.","['King’s Landing', 'Ser Jaremy Rykker']",['jaremy']
"Tywin
Lannister gave us a splendid choice.Take the black, or see our
heads on spikes before evenfall.No o�ense intended, Tyrion.”,
“None taken, Ser Jaremy.","['Tywin\nLannister', 'Ser Jaremy']",['jaremy']
"I think you would have looked
very striking up there.”,
“Thank you,”, Ser Jaremy replied with a sardonic smile.
Lord Commander Mormont cleared his throat.","['Ser Jaremy', 'Mormont']","['jaremy', 'mormont']"
"As Rykker �lled it for him, Bowen Marsh said, “You have a great
thirst for a small man.”,
“Oh, I think that Lord Tyrion is quite a large man,”, Maester
Aemon said from the far end of the table.","['Rykker', 'Bowen Marsh', 'Maester\nAemon']",['bowen']
"“I think he is a giant come among us,
here at the end of the world.”,
Tyrion answered gently, “I’ve been called many things, my lord,
but giant is seldom one of them.”,
“Nonetheless,”, Maester Aemon said as his clouded, milk-white
eyes moved to Tyrion’s face, “I think it is true.”,
For once, Tyrion Lannister found himself at a loss for words.","['Maester Aemon', 'Tyrion Lannister']",['tyrion']
"“The
kingsroad can be perilous this far north,”, the Lord Commander told
him as they drank.
“I have Jyck and Morrec,”, Tyrion said, “and Yoren is riding south
again.”,
“Yoren is only one man.","['Jyck', 'Morrec', 'Tyrion', 'Yoren', 'Yoren']","['jyck', 'morrec', 'tyrion', 'yoren', 'yoren']"
"The Watch shall escort you as far as
Winterfell,”, Mormont announced in a tone that brooked no
argument.“Three men should be su�cient.”,
“If you insist, my lord,”, Tyrion said.","['Winterfell', 'Mormont', 'Tyrion']","['mormont', 'tyrion']"
"“You might send young
Snow.He would be glad for a chance to see his brothers.”,
Mormont frowned through his thick grey beard.“Snow?Oh, the
Stark bastard.","['Mormont', 'Stark']",['mormont']
"I know these
things.My own blood kin  …  my sister Maege rules Bear Island
now, since my son’s dishonor.I have nieces I have never seen.”, He
took a swallow.","['Maege', 'Bear Island']",['maege']
"You shall have
three strong swords, to keep you safe.”,
“I am touched by your concern, Lord Mormont.”, The strong drink
was making Tyrion light-headed, but not so drunk that he did not
realize that the Old Bear wanted something from him.",['Tyrion'],['tyrion']
"“Besides, Jon Snow is only a boy.“I hope I can
repay your kindness.”,
“You can,”, Mormont said bluntly.“Your sister sits beside the
king.Your brother is a great knight, and your father the most
powerful lord in the Seven Kingdoms.",['Mormont'],['mormont']
"Should an attack come, I have
three men to defend each mile of wall.”,
“Three and a third,”, Tyrion said with a yawn.
Mormont scarcely seemed to hear him.",['Tyrion'],['tyrion']
"The old man warmed his
hands before the �re.“I sent Benjen Stark to search after Yohn
Royce’s son, lost on his �rst ranging.The Royce boy was green as
summer grass, yet he insisted on the honor of his own command,
saying it was his due as a knight.","['Benjen Stark', 'Yohn\nRoyce’s', 'Royce']","['benjen', 'royce']"
"Tyrion glanced up.The bird peered
down at him with those beady black eyes, ru�ing its wings.“Fool,”,
it called again.Doubtless old Mormont would take it amiss if he
throttled the creature.",['Mormont'],['mormont']
"I should never have
believed it, not of him, but Lord Eddard sent me his head from
Winterfell.Of Royce, there is no word.One deserter and two men
lost, and now Ben Stark too has gone missing.”, He sighed deeply.
","['Winterfell', 'Ben Stark']",['ben']
"Alliser Thorne?Bowen Marsh?I would
have to be as blind as Maester Aemon not to see what they are.The
Night’s Watch has become an army of sullen boys and tired old
men.","['Alliser Thorne?Bowen Marsh?I', 'Maester Aemon', 'Night’s Watch']",['alliser']
"Now it is all
we can do to stay alive.”,
He was in deadly earnest, Tyrion realized.He felt faintly
embarrassed for the old man.Lord Mormont had spent a good part
of his life on the Wall, and he needed to believe if those years were
to have any meaning.",['Mormont'],['mormont']
"“I promise, the king will hear of your need,”,
Tyrion said gravely, “and I will speak to my father and my brother
Jaime as well.”, And he would.Tyrion Lannister was as good as his
word.","['Tyrion', 'Jaime']","['tyrion', 'jaime']"
"He left the rest unsaid; that King Robert would ignore him,
Lord Tywin would ask if he had taken leave of his senses, and Jaime
would only laugh.
“You are a young man, Tyrion,”, Mormont said.","['King Robert', 'Tywin', 'Jaime', 'Mormont']","['robert', 'tywin', 'jaime', 'mormont']"
"I misremember.”,
“And all of them short.”,
“As you say, my lord.”, He had been born in the dead of winter, a
terrible cruel one that the maesters said had lasted near three years,
but Tyrion’s earliest memories were of spring.
",['Tyrion’s'],['tyrion']
"Already the days grow shorter.
There can be no mistake, Aemon has had letters from the Citadel,
�ndings in accord with his own.The end of summer stares us in the
face.”, Mormont reached out and clutched Tyrion tightly by the
hand.","['Aemon', 'Citadel', 'Mormont']","['aemon', 'mormont']"
"“The �sherfolk of
Lannisport often glimpse merlings.”,
“Denys Mallister writes that the mountain people are moving
south, slipping past the Shadow Tower in numbers greater than ever
before.","['Denys Mallister', 'the Shadow Tower']",['denys']
"The gods help us all if we are not ready.”,
“The gods help me if I do not get some sleep tonight.Yoren is
determined to ride at �rst light.”, Tyrion got to his feet, sleepy from
wine and tired of doom.",['Yoren'],['yoren']
"Patches of snow crunched
beneath his feet as his boots broke the night’s crust, and his breath
steamed before him like a banner.He shoved his hands into his
armpits and walked faster, praying that Morrec had remembered to
warm his bed with hot bricks from the �re.
",['Morrec'],['morrec']
"Morrec had a �re
burning in his room, he noted with approval, but the Lord
Commander’s tower was dark.The Old Bear had more sense than he
did, it seemed.
","['Morrec', 'The Old Bear']",['morrec']
"It was bitingly cold up here, and the wind pulled at his clothes
like an insistent lover.Still, it was nothing that Tyrion could not manage.He looked o�
to the east and west, at the Wall stretching before him, a vast white
road with no beginning and no end and a dark abyss on either side.
","['Tyrion', 'Wall']",['tyrion']
"“Who goes there?Halt!”,
Tyrion stopped.“If I halt too long I’ll freeze in place, Jon,”, he
said as a shaggy pale shape slid toward him silently and sni�ed at
his furs.",['Jon'],['jon']
"“Hello, Ghost.”,
Jon Snow moved closer.He looked bigger and heavier in his
layers of fur and leather, the hood of his cloak pulled down over his
face.“Lannister,”, he said, yanking loose the scarf to uncover his
mouth.",['Jon Snow'],['jon']
"If I touch Ghost, will he chew
my hand o�?”,
“Not with me here,”, Jon promised.
Tyrion scratched the white wolf behind the ears.The red eyes
watched him impassively.",['Jon'],['jon']
"The beast came up as high as his chest
now.Another year, and Tyrion had the gloomy feeling he’d be
looking up at him.“What are you doing up here tonight?”, he asked.
",['Tyrion'],['tyrion']
"“Besides freezing your manhood o� …”,
“I have drawn night guard,”, Jon said.“Again.Ser Alliser has
kindly arranged for the watch commander to take a special interest
in me.",['Jon'],['jon']
"“And has Ghost learned to juggle yet?”,
“No,”, said Jon, smiling, “but Grenn held his own against Halder
this morning, and Pyp is no longer dropping his sword quite so
often as he did.”,
“Pyp?”,
“Pypar is his real name.","['Jon', 'Grenn', 'Halder', 'Pyp', 'Pypar']","['jon', 'grenn', 'halder', 'pypar']"
"He
saw me working with Grenn and asked for help.Thorne had never
even shown him the proper way to grip a sword.”, He turned to look
north.“I have a mile of Wall to guard.","['Grenn', 'Thorne']",['grenn']
"“The watch commander tells me I must walk, to keep my blood
from freezing, but he never said how fast.”,
They walked, with Ghost pacing along beside Jon like a white
shadow.",['Jon'],['jon']
"Will you walk with me?”,
“If you walk slowly,”, Tyrion said.
“I leave on the morrow,”, Tyrion said.
“I know.”, Jon sounded strangely sad.
“I plan to stop at Winterfell on the way south.","['Tyrion', 'Tyrion', 'Jon', 'Winterfell']","['tyrion', 'tyrion', 'jon']"
"If there is any
message that you would like me to deliver …”,
“Tell Robb that I’m going to command the Night’s Watch and
keep him safe, so he might as well take up needlework with the
girls and have Mikken melt down his sword for horseshoes.”,
“Your brother is bigger than me,”, Tyrion said with a laugh.","['the Night’s Watch', 'Mikken', 'Tyrion']","['mikken', 'tyrion']"
"“I
decline to deliver any message that might get me killed.”,
“Rickon will ask when I’m coming home.Try to explain where
I’ve gone, if you can.Tell him he can have all my things while I’m
away, he’ll like that.”,
People seemed to be asking a great deal of him today, Tyrion
Lannister thought.",['Rickon'],['rickon']
"“You could put all this in a letter, you know.”,
“Rickon can’t read yet.Bran  …”, He stopped suddenly.“I don’t
know what message to send to Bran.Help him, Tyrion.”,
“What help could I give him?",['Rickon'],['rickon']
"I am no maester, to ease his pain.I
have no spells to give him back his legs.”,
“You gave me help when I needed it,”, Jon Snow said.
“I gave you nothing,”, Tyrion said.","['Jon Snow', 'Tyrion']","['jon', 'tyrion']"
"“Words.”,
“Then give your words to Bran too.”,
“You’re asking a lame man to teach a cripple how to dance,”,
Tyrion said.“However sincere the lesson, the result is likely to be
grotesque.",['Tyrion'],['tyrion']
"“Friend.”,
Tyrion found himself oddly touched.The boy’s grip was �rm and strong.
When he had donned his glove again, Jon Snow turned abruptly
and walked to the low, icy northern parapet.",['Jon Snow'],['jon']
"As he stood there and looked at all that darkness with no �res
burning anywhere, with the wind blowing and the cold like a spear
in his guts, Tyrion Lannister felt as though he could almost believe
the talk of the Others, the enemy in the night.",['Tyrion Lannister'],['tyrion']
"His jokes of
grumkins and snarks no longer seemed quite so droll.
“My uncle is out there,”, Jon Snow said softly, leaning on his
spear as he stared o� into the darkness.",['Jon Snow'],['jon']
"“The �rst night they sent
me up here, I thought, Uncle Benjen will ride back tonight, and I’ll
see him �rst and blow the horn.He never came, though.Not that
night and not any night.”,
“Give him time,”, Tyrion said.
","['Uncle Benjen', 'Tyrion']",['tyrion']
"Far o� to the north, a wolf began to howl.Another voice picked
up the call, then another.Ghost cocked his head and listened.“If he
doesn’t come back,”, Jon Snow promised, “Ghost and I will go �nd
him.”, He put his hand on the direwolf’s head.
",['Jon Snow'],['jon']
"“I believe you,”, Tyrion said, but what he thought was, And who
will go �nd you?He shivered.
ARYA
Her father had been �ghting with the council again.Arya could see
it on his face when he came to table, late again, as he had been so
often.",['Tyrion'],['tyrion']
"The �rst course, a thick sweet soup made with pumpkins, had
already been taken away when Ned Stark strode into the Small Hall.
“My lord,”, Jory said when Father entered.","['Ned Stark', 'the Small Hall', 'Jory']","['ned', 'jory']"
"There were only
�fty of them, so most of the benches were empty.
“Be seated,”, Eddard Stark said.“I see you have started without
me.I am pleased to know there are still some men of sense in this
city.”, He signaled for the meal to resume.",['Eddard Stark'],['eddard']
"“They say that knights will come from
all over the realm to joust and feast in honor of your appointment
as Hand of the King.”,
Arya could see that her father was not very happy about that.",['Arya'],['arya']
"“Do
they also say this is the last thing in the world I would have
wished?”,
Sansa’s eyes had grown wide as the plates.“A tourney,”, she
breathed.She was seated between Septa Mordane and Jeyne Poole,
as far from Arya as she could get without drawing a reproach from
Father.","['Sansa’s', 'Septa Mordane', 'Jeyne Poole', 'Arya']","['sansa', 'jeyne', 'arya']"
"“Will we be permitted to go, Father?”,
“You know my feelings, Sansa.It seems I must arrange Robert’s
games and pretend to be honored for his sake.That does not mean I
must subject my daughters to this folly.”,
“Oh, please,”, Sansa said.","['Sansa', 'Robert’s', 'Sansa']","['sansa', 'robert', 'sansa']"
"“I want to see.”,
Septa Mordane spoke up.“Princess Myrcella will be there, my
lord, and her younger than Lady Sansa.“I suppose so.Very well, I shall arrange a
place for you, Sansa.”, He saw Arya.","['Septa Mordane', 'Lady Sansa', 'Sansa', 'Arya']","['sansa', 'sansa', 'arya']"
"“For both of you.”,
“I don’t care about their stupid tourney,”, Arya said.She knew
Prince Jo�rey would be there, and she hated Prince Jo�rey.
Sansa lifted her head.",['Arya'],['arya']
"“It will be a splendid event.You shan’t be
wanted.”,
Anger �ashed across Father’s face.“Enough, Sansa.More of that
and you will change my mind.I am weary unto death of this endless
war you two are �ghting.",['Sansa'],['sansa']
"“I �nd I have small appetite
tonight.”, He walked from the hall.
After he was gone, Sansa exchanged excited whispers with Jeyne
Poole.Down the table Jory laughed at a joke, and Hullen started in
about horse�esh.","['Sansa', 'Jeyne\nPoole', 'Hullen']","['sansa', 'hullen']"
"Not the same thing, oh, no, not the same at all.”, The
men had heard it all before; Desmond, Jacks, and Hullen’s son
Harwin shouted him down together, and Porther called for more
wine.
","['Desmond', 'Jacks', 'Hullen’s', 'Harwin', 'Porther']","['desmond', 'jacks', 'hullen', 'harwin', 'porther']"
"“Your warhorse, now, he may not be the best one
for the joust.No one talked to Arya.She didn’t care.She liked it that way.She
would have eaten her meals alone in her bedchamber if they let her.
",['Arya'],['arya']
"Sometimes they did, when Father had to dine with the king or some
lord or the envoys from this place or that place.The rest of the
time, they ate in his solar, just him and her and Sansa.",['Sansa'],['sansa']
"That was
when Arya missed her brothers most.She wanted to tease Bran and
play with baby Rickon and have Robb smile at her.She wanted Jon
to muss up her hair and call her “little sister”, and �nish her
sentences with her.","['Arya', 'Bran', 'Rickon', 'Jon']","['arya', 'rickon', 'jon']"
"But all of them were gone.She had no one left
but Sansa, and Sansa wouldn’t even talk to her unless Father made
her.
Back at Winterfell, they had eaten in the Great Hall almost half
the time.","['Sansa', 'Sansa', 'Winterfell', 'the Great Hall']","['sansa', 'sansa']"
"The next time
it would be Mikken, and her father would listen to him go on about
armor and swords and how hot a forge should be and the best way
to temper steel.",['Mikken'],['mikken']
"Another day it might be Hullen with his endless
horse talk, or Septon Chayle from the library, or Jory, or Ser
Rodrik, or even Old Nan with her stories.
","['Septon Chayle', 'Jory', 'Old Nan']","['septon', 'jory', 'old']"
"One night it would be Vayon Poole, and the
talk would be coppers and bread stores and servants.Arya had loved nothing better than to sit at her father’s table and
listen to them talk.",['Vayon Poole'],['vayon']
"She used to throw
snowballs at them and help them steal pies from the kitchen.Fat Tom used to call her “Arya
Underfoot,”, because he said that was where she always was.",['Fat Tom'],['fat']
"Jeyne Poole had
told Arya that he’d cut him up in so many pieces that they’d given
him back to the butcher in a bag, and at �rst the poor man had
thought it was a pig they’d slaughtered.","['Jeyne Poole', 'Arya']","['jeyne', 'arya']"
